,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,005380,036460,006120,026960,005850,007310,000640,006280,001630,001060,008060,003000,010690,012030,003920,003570,008350,000860,025000,001250,003160,035150,006890,033920,003720,010100,010040,009070,009470,008870
1,005380,036460,006120,026960,005850,007310,000640,006280,001630,001060,008060,003000,010690,012030,003920,003570,008350,000860,025000,001250,003160,035150,006890,033920,003720,010100,010040,009070,009470,008870
2,005380,036460,006120,026960,007310,000640,006280,001630,008060,010690,003920,003570,000860,001250,035150,006890,033920,003720,010100,010040,009070,000100,016380,018670,005090,012610,005430,004540,017040,004060
3,005380,036460,006120,026960,007310,000640,006280,001630,010690,003570,000860,001250,035150,033920,003720,010100,010040,009070,000100,016380,018670,005090,012610,017040,011790,006110,005420,016800,011760,004840
4,036460,006120,026960,007310,000640,001630,010690,003570,000860,001250,035150,033920,003720,010100,009070,000100,017040,011790,016800,011760,004840,017800,001060,023590,034120,003000,007810,004380,003160,004560
5,036460,010690,003570,000860,001250,033920,003720,010100,000100,011790,016800,011760,004840,034120,007810,003160,012330,021240,018880,002790,001040,006280,005300,018670,026890,003280,016580,010580,009470,002600
6,036460,010690,033920,003720,010100,000100,011790,016800,011760,007810,003160,021240,018880,002790,001040,005300,018670,026890,003280,010580,005490,016380,001120,001820,029530,002310,002390,016880,009070,004540
7,036460,010690,033920,003720,010100,000100,011790,016800,011760,007810,021240,018880,001040,005300,026890,003280,010580,005490,016380,002310,002390,016880,003550,004370,004800,001390,024720,007210,036580,017040
8,036460,010690,033920,003720,000100,011790,011760,007810,021240,018880,001040,005300,026890,003280,010580,005490,002310,002390,016880,004370,004800,001390,024720,007210,017040,005420,003920,001520,016580,000860
9,036460,010690,033920,003720,000100,011790,011760,007810,021240,018880,001040,005300,026890,003280,010580,002310,002390,016880,004370,004800,024720,007210,001520,016580,012750,005880,016800,004840,011700,009070
10,003720,000100,011790,011760,007810,021240,018880,001040,005300,026890,003280,010580,002310,002390,016880,004370,004800,024720,007210,001520,016580,012750,004840,005490,011780,003090,001470,004360,003070,003160
11,003720,011790,011760,007810,021240,018880,001040,026890,003280,010580,002310,004370,004800,024720,007210,001520,012750,004840,005490,011780,003090,001470,004360,003070,003160,006400,003030,001390,007540,036580
12,003720,011790,011760,007810,021240,018880,001040,026890,003280,010580,004370,004800,024720,007210,001520,012750,005490,003090,001470,004360,003160,003030,036580,000210,002790,002710,003060,014580,001360,002390
13,003720,011760,021240,018880,001040,026890,003280,010580,004370,004800,024720,007210,001520,012750,005490,003090,004360,003160,003030,036580,002790,002710,003060,014580,006400,003550,012450,006650,002310,004840
14,011760,010580,004370,004800,024720,007210,001520,012750,005490,003090,004360,003030,036580,002710,003060,006650,010950,011780,000210,004990,004690,007810,003070,020120,002100,001360,010820,006490,000040,002460
15,004370,004800,024720,007210,012750,003090,004360,003030,002710,003060,006650,011780,000210,004990,004690,007810,003070,002100,001360,010820,002460,012330,001740,000670,025540,003580,003220,012170,015230,011300
16,004370,024720,012750,003090,002710,006650,011780,000210,004690,007810,002100,001360,002460,001740,000670,003580,003220,012170,018880,003410,000490,010580,004840,003160,002390,000390,004080,000040,002600,004140
17,012750,003090,002710,006650,011780,000210,004690,007810,002100,002460,001740,000670,003580,003220,012170,003410,010580,004080,000040,002600,004140,006040,004000,001680,004430,003060,015360,003070,010820,009190
18,012750,002710,006650,011780,004690,007810,002100,002460,001740,000670,003220,010580,004080,002600,004140,001680,004430,015360,003070,010820,009190,011200,018880,004990,006280,004800,024720,015230,001360,035150
19,012750,002710,006650,004690,002100,002460,001740,000670,003220,010580,004080,002600,004140,001680,004430,015360,010820,009190,011200,018880,004990,024720,001360,035150,005930,001440,016580,000490,014790,004720
20,002710,006650,004690,002100,002460,001740,000670,003220,004080,002600,004140,001680,004430,015360,010820,009190,018880,004990,024720,001360,035150,016580,014790,004000,003000,029530,013570,009580,002390,012800
21,002710,004690,002100,002460,001740,000670,003220,002600,004140,001680,004430,015360,010820,009190,018880,004990,001360,035150,016580,014790,004000,003000,029530,013570,002390,011780,004800,001230,001080,004970
22,002710,004690,002100,001740,000670,004140,001680,004430,015360,010820,004990,001360,016580,014790,004000,003000,029530,013570,002390,001230,001080,004970,011170,003410,007690,024720,024900,033920,004080,004090
23,002710,002100,001740,000670,004140,001680,004430,015360,016580,003000,029530,013570,002390,001230,001080,004970,011170,003410,007690,033920,004080,000270,018880,000120,003230,005950,003220,000490,009180,023810
24,002710,002100,001740,004140,001680,004430,015360,016580,003000,029530,013570,001230,001080,004970,011170,003410,007690,018880,003230,009180,023810,011780,004710,025620,024720,024900,001360,035150,014790,004920
