,0
0,0.0
1,15.184982445936157
2,24.663508202552077
3,31.343744519606
4,37.13657553383576
5,44.67240009142783
6,43.82468693335222
7,40.06641837040226
8,33.65906731455877
9,34.194942393163366
10,35.93176755023069
11,32.31490793356269
12,28.846344816653556
13,28.889895904538456
14,29.75194971030568
15,37.56173867845738
16,42.359870181430615
17,45.72252166926993
18,47.98262803726318
19,50.098726468380846
20,40.320068077458245
21,43.7503924914195
22,34.351684181578946
23,34.96057907738468
24,40.21861171628957
25,37.06849240007046
26,40.52863824600625
27,40.901120229560625
28,36.30204234823553
29,43.07771444802337
30,42.7649332658695
31,37.39874577773315
32,33.45723388583275
33,23.842838176138347
34,28.58185407462617
35,47.31701930319814
36,47.06760799561849
37,61.020835389159636
38,50.078953609328366
39,47.716212079435614
40,64.44216110658645
41,67.08092074298253
42,57.740218116851
43,48.19036707796649
44,50.39275336633793
45,54.859149248313564
46,29.683981818179774
47,34.23974640218801
48,29.609980486596932
49,40.84917138321102
50,43.90010775891264
51,39.888800454796325
52,43.90750394832401
53,31.167590410727275
54,34.41597318551779
55,22.979902116036264
56,18.20344439582371
57,24.792961436067728
58,23.26013828312434
59,22.962439764739486
60,25.608167024236494
61,18.097163556286876
62,4.890871193573698
63,-10.793488030355046
64,5.908700313438198
65,15.584257247697607
66,14.43476845694287
67,28.41660678853859
68,35.25736714320957
69,32.91090493345361
70,33.19280470397945
71,53.58489152870667
72,67.71032043915666
73,72.96949174956792
74,77.96710297575746
75,80.4093134988007
76,95.0450909419996
77,116.81756561415017
78,129.2403131631897
79,123.18241197895854
80,117.14778221611067
81,111.19510247760101
82,104.45631446894113
83,85.50760800105898
84,103.84299636072947
85,85.08035669921065
86,93.0218664026686
87,103.991668894444
88,119.71867549778277
89,119.75799809889725
90,90.67017406355424
91,98.75529224295438
92,100.47022082885566
93,73.08230896129093
94,76.77157430444817
95,101.35964192193047
96,91.7004608993675
97,107.8973036015772
98,114.55661527765879
99,127.97693456128027
100,128.6601288613774
101,132.33329632638865
102,144.1197098640171
103,150.58739298700962
104,157.41980839624804
