,0
0,1000.0
1,1044.2193181606954
2,1132.972747068577
3,1185.5054307494747
4,1252.6013770941172
5,1256.3565157708151
6,1267.0191957847412
7,1289.563322720717
8,1269.1908765797098
9,1336.8246225712096
10,1375.3017303686247
11,1359.5028141862038
12,1348.1103898868362
13,1319.6507621629662
14,1328.7808486370486
15,1398.362388870634
16,1450.6769049537525
17,1471.1198229215681
18,1539.6353567817584
19,1525.8314041247925
20,1467.6284438989894
21,1502.2994504455733
22,1353.0310769287885
23,1358.0935907961427
24,1434.1207765143986
25,1417.1581677745505
26,1454.0964103976376
27,1465.7279008347691
28,1445.6815540117238
29,1494.909091265534
30,1468.3617784385922
31,1420.5888206029808
32,1407.8636178468494
33,1311.3561119951157
34,1365.4875524887207
35,1426.5278967388863
36,1428.610253393644
37,1542.6720817622506
38,1439.9628861133028
39,1467.1367295839605
40,1605.8935376827599
41,1690.537529723721
42,1603.4346864843146
43,1496.7673852720861
44,1572.4087630849588
45,1566.5627779937536
46,1315.578091126334
47,1420.0151064678537
48,1386.276536882327
49,1525.6462494910627
50,1596.4085548889457
51,1586.9114354378594
52,1671.6283612770696
53,1575.2812266664228
54,1610.5686296284978
55,1515.5606320891477
56,1482.4543185495068
57,1520.0006420068955
58,1576.2314061972934
59,1593.5706246079558
60,1626.228217433293
61,1500.7511516233235
62,1352.375426197136
63,1240.3916015306586
64,1432.1979705461758
65,1504.5893747492992
66,1480.134146520741
67,1615.46089923928
68,1685.122548250325
69,1698.5546684256265
70,1697.2568194217667
71,1988.6537620635363
72,2042.579167874658
73,2152.025593328269
74,2244.367746515677
75,2334.057819514613
76,2538.928924769661
77,2680.8031363663463
78,2737.2463492808683
79,2618.5370202402023
80,2525.356019222632
81,2535.3903228165655
82,2515.634324601727
83,2200.1947465070084
84,2428.248258046317
85,2244.070380577374
86,2392.007741725083
87,2615.9346393138458
88,2761.215114861007
89,2742.631961820317
90,2367.040829630325
91,2470.1377870891624
92,2621.8978684071594
93,2324.095552369199
94,2442.00591563099
95,2643.083806829452
96,2459.885063900267
97,2703.5739825633354
98,2745.3723181782193
99,2784.221113638302
100,2796.6428808007595
101,2833.2567252372055
102,3000.3485992485444
103,2965.17526591338
104,2960.9114455572667
