,0
0,0.0
1,4.421931816069535
2,13.29727470685771
3,18.550543074947477
4,25.260137709411712
5,25.635651577081518
6,26.70191957847412
7,28.956332272071705
8,26.919087657970977
9,33.682462257120974
10,37.53017303686248
11,35.95028141862038
12,34.811038988683606
13,31.96507621629663
14,32.87808486370487
15,39.8362388870634
16,45.067690495375246
17,47.11198229215681
18,53.963535678175845
19,52.583140412479246
20,46.76284438989895
21,50.22994504455733
22,35.303107692878854
23,35.80935907961427
24,43.41207765143986
25,41.71581677745506
26,45.40964103976375
27,46.572790083476924
28,44.56815540117238
29,49.490909126553404
30,46.836177843859225
31,42.05888206029809
32,40.786361784684935
33,31.13561119951158
34,36.54875524887207
35,42.652789673888634
36,42.8610253393644
37,54.267208176225054
38,43.99628861133029
39,46.71367295839603
40,60.58935376827599
41,69.05375297237211
42,60.343468648431454
43,49.67673852720862
44,57.24087630849588
45,56.65627779937537
46,31.557809112633393
47,42.00151064678537
48,38.62765368823271
49,52.564624949106275
50,59.64085548889457
51,58.69114354378593
52,67.16283612770697
53,57.52812266664227
54,61.05686296284978
55,51.55606320891477
56,48.245431854950674
57,52.00006420068954
58,57.62314061972933
59,59.357062460795575
60,62.6228217433293
61,50.07511516233234
62,35.237542619713594
63,24.039160153065865
64,43.21979705461758
65,50.45893747492991
66,48.01341465207412
67,61.54608992392801
68,68.51225482503251
69,69.85546684256265
70,69.72568194217668
71,98.86537620635363
72,104.2579167874658
73,115.20255933282692
74,124.43677465156769
75,133.4057819514613
76,153.89289247696613
77,168.08031363663463
78,173.72463492808686
79,161.85370202402024
80,152.5356019222632
81,153.53903228165655
82,151.56343246017266
83,120.01947465070084
84,142.82482580463173
85,124.40703805773742
86,139.20077417250832
87,161.59346393138458
88,176.1215114861007
89,174.2631961820317
90,136.70408296303248
91,147.01377870891625
92,162.18978684071593
93,132.4095552369199
94,144.20059156309895
95,164.3083806829452
96,145.9885063900267
97,170.35739825633357
98,174.53723181782195
99,178.4221113638302
100,179.66428808007592
101,183.32567252372053
102,200.03485992485443
103,196.517526591338
104,196.09114455572666
