,000990,001040,001230,001250,001520,001630,002170,002390,003100,003160,003300,003410,003550,004270,004370,004970,005380,005420,005610,005710,005850,005930,005990,006360,007570,009410,009450,009680,009970,010060,010140,010470,011070,011090,011320,011760,012630,012750,013030,013580,015540,017890,018260,019680,023810,024120,024740,025530,028050,031330,033920,034020,035000
2018-06-30,839133313200.0,4055602722000.0,755827277040.0,264933382440.0,445145777495.0,317124201300.0,117150000000.0,362669094550.0,127380000000.0,166617992650.0,358736186500.0,2690610237300.0,12182533448600.0,64638705600.0,1894742983000.0,245600000000.0,27204145156500.0,303829066350.0,1151972701500.0,138459816000.0,607878365500.0,292400240085000.0,195485832000.0,3241798279900.0,598043897600.0,1004660000000.0,759274796000.0,305910000000.0,728140612800.0,2365857603200.0,4422600000000.0,71752200000.0,3360729194000.0,95086750985.0,107229857250.0,419358222200.0,858474708000.0,3663120759200.0,333524184000.0,200052316800.0,48186648000.0,195964243200.0,15204737700000.0,653906002000.0,45400000000.0,73025000000.0,46032645120.0,64141564360.0,2930200000000.0,178991169930.0,428925000000.0,1698620364000.0,140657302410.0
2018-09-30,694837902200.0,3953483229000.0,871300888810.0,279789459960.0,458273400960.0,338165617500.0,122400000000.0,385378924000.0,126390000000.0,145515146700.0,239384147200.0,3290203155350.0,12648437702300.0,62465976000.0,1468958043000.0,225600000000.0,27563196123000.0,321626837000.0,1182174233000.0,130845528000.0,694234345000.0,297535699845000.0,185883019200.0,4262489908000.0,674227833600.0,955000000000.0,686659589000.0,315150000000.0,874041447200.0,2647280181000.0,5103000000000.0,60598412500.0,3076723910000.0,88187712270.0,94478198550.0,433910084800.0,723257080000.0,3465525033600.0,322633598400.0,216127949400.0,36866012700.0,171765792000.0,17564760600000.0,614095662500.0,44750000000.0,69345000000.0,46331558400.0,57869281000.0,3861200000000.0,181491046605.0,436050000000.0,1757193825000.0,127900397480.0
2018-12-31,466185174000.0,3384531768000.0,673755123220.0,198081033600.0,485722068205.0,301092646100.0,126300000000.0,443873939250.0,112200000000.0,108506424325.0,327972666800.0,3078582125450.0,11751140621100.0,68259921600.0,1526743142000.0,204000000000.0,24358173318000.0,186917876400.0,1082940629500.0,107802288000.0,684074818000.0,231329073812500.0,141298531200.0,3342370573200.0,518050764800.0,825120000000.0,509580400000.0,346500000000.0,856315177600.0,2539958011500.0,4561200000000.0,56918812500.0,1980936855900.0,78589049710.0,149155765400.0,357182082000.0,988725482550.0,3913915334000.0,219853696800.0,188442137700.0,39582054780.0,153833011200.0,15939826800000.0,564968009500.0,30250000000.0,62100000000.0,41997315840.0,51074307360.0,3420200000000.0,159992107200.0,386175000000.0,1107037288350.0,122101804330.0
2019-03-31,577181644000.0,3690890247000.0,731014765420.0,217063799320.0,459466821275.0,349688297800.0,160500000000.0,404647870200.0,113850000000.0,126459591775.0,339364770400.0,3209585620150.0,13355921939400.0,65544009600.0,1879536378000.0,229600000000.0,25747016533500.0,214638747900.0,1203746755500.0,123631992000.0,765351034000.0,268938703877500.0,170106969600.0,3408327108900.0,548712840000.0,958820000000.0,721056266000.0,409200000000.0,898585512800.0,2303849238600.0,5342400000000.0,64852950000.0,2780885072500.0,97186458420.0,169828909050.0,332708494900.0,1170937731600.0,3792317964400.0,257290084800.0,221039948250.0,35888464710.0,159450508800.0,18029027400000.0,525157670000.0,52700000000.0,70265000000.0,43641338880.0,47639485520.0,3214400000000.0,171491539905.0,373350000000.0,830570996340.0,137675168790.0
2019-06-30,661538961200.0,2946876798000.0,647033956860.0,242236597340.0,430824733715.0,523530474500.0,200400000000.0,349593738200.0,115830000000.0,125357204300.0,317101432400.0,3174315448500.0,13235131947700.0,129096350400.0,1520660500000.0,223200000000.0,30127214367000.0,184468946250.0,862037999100.0,126838008000.0,1144827828750.0,278191866830000.0,185883019200.0,3235532080500.0,502907246400.0,1138360000000.0,535696395500.0,351450000000.0,820862638400.0,2294309490200.0,5147100000000.0,61978262500.0,2698050198000.0,80688757145.0,154758766950.0,325432563600.0,920022503400.0,3739119115200.0,239592883200.0,251405032050.0,40243593300.0,193155494400.0,16520160300000.0,526004698500.0,41150000000.0,66930000000.0,45584275200.0,48983546240.0,3390800000000.0,221489073405.0,319200000000.0,1273525312500.0,137012472430.0
2019-09-30,710377408000.0,2392513836000.0,620312790500.0,197668364780.0,362799775760.0,453893406600.0,183300000000.0,286969663050.0,102300000000.0,101577131625.0,298518928800.0,3078582125450.0,12078999170000.0,116241033600.0,1517619179000.0,212800000000.0,28631537058000.0,100370439750.0,836150972100.0,115416576000.0,1156878648000.0,292817834077500.0,164619648000.0,2637504144000.0,384576129600.0,1016120000000.0,507669473500.0,290070000000.0,646327060800.0,1657531284500.0,4964400000000.0,56803825000.0,2698050198000.0,63891097665.0,123072827150.0,263256423400.0,770668200900.0,3727719361800.0,247080160800.0,198712680750.0,43826037120.0,173710310400.0,14740470900000.0,513299271000.0,38600000000.0,66585000000.0,50665800960.0,45922074600.0,3292800000000.0,213989443380.0,265050000000.0,1374598750000.0,113818099830.0
2019-12-31,1238720605200.0,2736802412400.0,558281511450.0,183637624900.0,335351108515.0,505995961000.0,181800000000.0,313120375750.0,109890000000.0,112601006375.0,256258719000.0,2796420752250.0,12268812014100.0,115878912000.0,1441586154000.0,190400000000.0,25212846066000.0,166848171750.0,743820575800.0,118822968000.0,865248822150.0,329531996760000.0,143356276800.0,2442983022000.0,436107422400.0,897700000000.0,577736778500.0,293370000000.0,637463926000.0,1497740498800.0,4548600000000.0,58754331000.0,3289727873000.0,69290345355.0,119401895100.0,232829801600.0,651184758900.0,3514923965000.0,248441484000.0,179511230700.0,41114804510.0,163123488000.0,14856537600000.0,512452242500.0,38100000000.0,71070000000.0,50217431040.0,49132886320.0,3782800000000.0,215989344720.0,239685000000.0,1158301593750.0,109344899400.0
2020-03-31,961229430200.0,1881916371000.0,350238144790.0,103167205000.0,239877483315.0,528540335500.0,135000000000.0,296604136150.0,86460000000.0,75592284000.0,204107821800.0,2272406773450.0,10180870729000.0,76769779200.0,1754842217000.0,139520000000.0,18952368186900.0,157970491250.0,522055044500.0,79148520000.0,636283256400.0,285057116762500.0,98497422720.0,1642004982000.0,795872188800.0,874780000000.0,392376908000.0,218460000000.0,454746993200.0,829958110800.0,2457000000000.0,37804081500.0,2698050198000.0,44033864494.0,81050315525.0,141549936200.0,442686152610.0,3039934240000.0,140896951200.0,116994881700.0,59005440000.0,229021056000.0,11567981100000.0,500593843500.0,30000000000.0,51347500000.0,32432090880.0,34945578720.0,1989400000000.0,181491046605.0,137940000000.0,864475756870.0,68920421440.0
2020-06-30,1280899263800.0,2517974927400.0,505793506100.0,135768041780.0,282840614655.0,601183320000.0,160200000000.0,415658696600.0,102960000000.0,126617075700.0,275140940400.0,2569683934500.0,12286067727200.0,102118291200.0,2223205651000.0,155200000000.0,20875381869900.0,208103275250.0,539313062500.0,104395896000.0,542286866250.0,315204518640000.0,120583892160.0,1966401088200.0,1221482496000.0,1191840000000.0,529326640500.0,244860000000.0,527015630800.0,882426727000.0,3748500000000.0,48805888500.0,4129910171500.0,63291181255.0,148769351500.0,173960902900.0,506012376870.0,3260329472400.0,176291354400.0,136642877100.0,72150498750.0,324086400000.0,13038159300000.0,362528198000.0,47800000000.0,73945000000.0,50665800960.0,37932380320.0,2401000000000.0,208489714695.0,150765000000.0,1223935661630.0,81511652280.0
2020-09-30,1662727120600.0,2369172237600.0,662303194780.0,143608749360.0,263745889615.0,538560057500.0,190200000000.0,448002999150.0,125400000000.0,122365009725.0,264351099600.0,2902231267200.0,13045319103600.0,103928899200.0,1943404119000.0,153600000000.0,39955950969000.0,247530621000.0,530684053500.0,107000784000.0,713408499600.0,350426235685000.0,109883615040.0,1978415758800.0,1465778995200.0,394825844700.0,701947001000.0,400950000000.0,508607581600.0,1419037574500.0,3326400000000.0,49157010000.0,3715735799000.0,61191473820.0,160168561550.0,189835662100.0,639236414700.0,3321128157200.0,166081430400.0,188888683050.0,99606715920.0,318684960000.0,13502426100000.0,331188143500.0,51400000000.0,72910000000.0,60231025920.0,39127100960.0,2116800000000.0,225488876085.0,184965000000.0,3543976590000.0,85487830440.0
