,0
0,0.0
1,139.04363254975135
2,162.29477666202578
3,178.0427787979726
4,198.81972831908405
5,200.93618962612302
6,203.42865235253115
7,198.31769749914545
8,183.6691698283309
9,185.98258565688056
10,195.39470683000624
11,191.06137313230263
12,183.16559494112653
13,184.2766462231776
14,186.80118006030867
15,201.3419064663195
16,203.4970649367999
17,205.51615729918794
18,218.7696836434739
19,222.42528708636655
20,207.9243009318815
21,215.98610646942316
22,189.7293443611561
23,193.993760182467
24,212.67261752811996
25,211.80333941308461
26,218.02065433107086
27,223.8882638470627
28,214.68976491948638
29,225.80794401921497
30,218.73665654777287
31,208.9519041957764
32,205.3678596764142
33,186.6478065444237
34,196.45610640000922
35,202.92932803878023
36,199.1050187535791
37,230.5594000475156
38,212.33370963067264
39,231.8216562552318
40,262.1373870570776
41,277.8824938382446
42,258.9811538283703
43,240.85566706810874
44,255.3210034508691
45,252.90628081941594
46,201.66388357475196
47,228.60416856404586
48,222.6725311528918
49,260.2505297114745
50,268.73967517100283
51,270.83603840295274
52,291.78745852177906
53,262.0629988821055
54,265.9345468401998
55,245.1297610720168
56,226.334017692496
57,227.33414703496706
58,236.01028370382306
59,233.43959836817817
60,243.01872470418147
61,214.38843667088102
62,184.92405113668698
63,160.8697394620891
64,201.95247918433492
65,212.36527986405514
66,203.31457319426133
67,232.05886671168295
68,243.6771501236923
69,238.0108832593323
70,231.5978391456444
71,275.76421978688217
72,287.0655908211178
73,315.9750604082127
74,331.46536324940337
75,362.0566776919953
76,399.2863534620628
77,433.3420007206179
78,441.9104197178396
79,429.808983383427
80,420.822155628431
81,414.70461105114475
82,399.48368705573404
83,353.05214770029386
84,386.27337208911587
85,350.7072813090973
86,372.902126626861
87,414.38362338726097
88,423.4320489424404
89,418.76226308464896
90,346.13004656098514
91,360.4575921972524
92,396.56092266456915
93,344.26547867114704
94,356.2962064595511
95,396.4736000484292
96,362.9610118559848
97,401.2158677146726
98,405.80653241200173
99,403.5125972092451
100,401.27534533579006
101,406.47718424984294
102,428.77316159498724
103,470.72094592584773
104,456.94914751103335
