,0
0,1000.0
1,2390.4363254975137
2,2622.947766620258
3,2780.427787979726
4,2988.1972831908406
5,3009.3618962612304
6,3034.286523525311
7,2983.1769749914547
8,2836.691698283309
9,2859.8258565688056
10,2953.9470683000623
11,2910.613731323026
12,2831.6559494112653
13,2842.766462231776
14,2868.0118006030866
15,3013.419064663195
16,3034.9706493679987
17,3055.1615729918794
18,3187.696836434739
19,3224.2528708636655
20,3079.243009318815
21,3159.8610646942316
22,2897.293443611561
23,2939.9376018246703
24,3126.7261752811996
25,3118.0333941308463
26,3180.2065433107086
27,3238.8826384706267
28,3146.897649194864
29,3258.07944019215
30,3187.3665654777287
31,3089.519041957764
32,3053.678596764142
33,2866.478065444237
34,2964.5610640000923
35,3029.2932803878025
36,2991.050187535791
37,3305.594000475156
38,3123.3370963067264
39,3318.216562552318
40,3621.373870570776
41,3778.8249383824464
42,3589.8115382837027
43,3408.5566706810873
44,3553.210034508691
45,3529.0628081941595
46,3016.6388357475194
47,3286.0416856404586
48,3226.7253115289177
49,3602.5052971147447
50,3687.396751710028
51,3708.3603840295273
52,3917.8745852177904
53,3620.629988821055
54,3659.345468401998
55,3451.297610720168
56,3263.34017692496
57,3273.3414703496705
58,3360.1028370382305
59,3334.3959836817817
60,3430.1872470418148
61,3143.8843667088104
62,2849.2405113668697
63,2608.697394620891
64,3019.5247918433492
65,3123.6527986405513
66,3033.1457319426136
67,3320.5886671168296
68,3436.771501236923
69,3380.108832593323
70,3315.978391456444
71,3757.6421978688218
72,3870.655908211178
73,4159.750604082127
74,4314.653632494033
75,4620.566776919953
76,4992.863534620627
77,5333.420007206179
78,5419.104197178396
79,5298.08983383427
80,5208.22155628431
81,5147.046110511447
82,4994.83687055734
83,4530.521477002939
84,4862.733720891159
85,4507.072813090973
86,4729.02126626861
87,5143.836233872609
88,5234.3204894244045
89,5187.62263084649
90,4461.300465609852
91,4604.575921972524
92,4965.609226645692
93,4442.6547867114705
94,4562.962064595511
95,4964.736000484292
96,4629.610118559848
97,5012.1586771467255
98,5058.065324120017
99,5035.125972092451
100,5012.753453357901
101,5064.77184249843
102,5287.731615949872
103,5707.209459258477
104,5569.491475110333
