,0
0,1000.0
1,2122.504352465394
2,2298.892050740383
3,2335.6508363717735
4,2440.0366640794045
5,2505.6885945150398
6,2513.7756813968413
7,2451.375184021902
8,2372.75668078647
9,2433.1178606575513
10,2432.1365284241483
11,2423.054642726528
12,2413.6175737559383
13,2396.7307031276214
14,2374.700965137105
15,2384.1472934495005
16,2425.119251197986
17,2435.6488748987676
18,2448.442582623227
19,2476.4756034722145
20,2322.849669107366
21,2435.1823266587694
22,2201.6391692381176
23,2242.8395028223454
24,2327.8642340242504
25,2316.9737371913393
26,2372.7044755891147
27,2383.1852264535473
28,2366.1806310733596
29,2468.455724632242
30,2431.8782979383695
31,2371.0739585842184
32,2386.7462063558387
33,2238.8500626393757
34,2338.774081203663
35,2673.4968336020333
36,2667.0439169360116
37,2888.2466173846074
38,2736.659786136492
39,2699.1805588517927
40,2982.4022432184115
41,3219.625752972641
42,2980.482864839181
43,2799.967337991279
44,2896.7154441545144
45,3019.812889090804
46,2491.216793023498
47,2652.2486482958707
48,2633.4743946436697
49,2875.541482926903
50,2913.7128530173054
51,2963.9890940088644
52,3042.7904681068576
53,2801.7975315244357
54,2894.517227989273
55,2624.949935276736
56,2591.027443643734
57,2632.203657355849
58,2534.1931912937293
59,2547.0639971501205
60,2589.6649935833116
61,2446.405018398485
62,2189.486596976783
63,1991.5502556129886
64,2303.6892058891535
65,2400.6896001964496
66,2362.7708892715696
67,2643.2375546800154
68,2739.239628725042
69,2761.100663697911
70,2709.6396508825887
71,3061.0922179707254
72,3275.87447085158
73,3345.763562431302
74,3418.6659936834153
75,3519.8117643711116
76,3819.5890829888017
77,4222.465190494478
78,4522.864515270617
79,4303.985940925593
80,4238.623482471682
81,4135.706128178994
82,4100.668586242764
83,3724.275002935681
84,4027.64270182075
85,3707.622941850733
86,3826.243942123035
87,4031.765538386428
88,4205.932956544611
89,4222.178971050169
90,3651.533398061563
91,3808.1457490770354
92,4108.256750755611
93,3472.285490033506
94,3577.0564981123134
95,4114.456449396057
96,3840.3982576411704
97,4112.972623921963
98,4114.7668928182
99,4213.184430246002
100,4160.777419766254
101,4207.8399468581365
102,4496.333655750644
103,4484.764518721888
104,4497.262267004291
