,0
0,1000.0
1,1994.4088771839508
2,2168.7623143821775
3,2244.1638214111167
4,2325.712214209447
5,2404.8433567697352
6,2395.5357552354594
7,2337.1094497503323
8,2255.2587731292724
9,2329.618978439479
10,2342.3227237873207
11,2346.8291176096313
12,2331.925600991049
13,2304.638660209167
14,2246.9044207517627
15,2319.3954280155963
16,2397.4424177137184
17,2363.3251466733686
18,2428.8340178459844
19,2452.1100086599117
20,2289.471596925537
21,2350.7266085015326
22,2115.2263204457477
23,2156.442879209239
24,2233.0561148580987
25,2218.644682365003
26,2279.918842818748
27,2279.3755246550563
28,2249.3295813008704
29,2358.3601095243353
30,2359.3202222214
31,2283.6366980063976
32,2281.9100740601248
33,2130.4231369115887
34,2245.225656421775
35,2586.7313142340704
36,2586.373784746142
37,2814.8930756674545
38,2662.221970175248
39,2683.135548212013
40,2896.9294836419435
41,3190.8486130524557
42,2935.093060341376
43,2742.454355572658
44,2850.066291165304
45,2901.516044257545
46,2420.953877252425
47,2560.6232190007395
48,2534.1233037429256
49,2817.844894286691
50,2881.2846462933226
51,2853.6908373199954
52,2910.494418449163
53,2750.5554427864463
54,2833.326590049513
55,2574.6276198118276
56,2541.051044959822
57,2636.8021583059317
58,2613.6919893321747
59,2623.7114374717344
60,2661.5222763814386
61,2464.585644122175
62,2259.292213491046
63,2015.1089361430884
64,2332.1599974568817
65,2399.926420286608
66,2356.6126642049326
67,2582.926135535157
68,2683.256691834918
69,2673.818810060125
70,2625.3607888517504
71,2982.382076599279
72,3231.432434893646
73,3339.9348806360863
74,3395.3597693732677
75,3498.9090629917305
76,3852.598845727746
77,4181.871927089838
78,4305.316884451628
79,4074.9248918993576
80,3968.1292525104855
81,3859.921630027195
82,3787.9678486740004
83,3414.0863148557896
84,3742.1531581754734
85,3388.7878445598735
86,3481.281434197657
87,3720.2418862788427
88,3849.128515509679
89,3860.863992077446
90,3391.639208874394
91,3560.85241171878
92,3656.4775549061674
93,3076.862793762672
94,3103.2523359333777
95,3513.5891612630753
96,3295.4615434682787
97,3598.0568773772184
98,3719.7806681971497
99,3759.2158567319857
100,3802.6024940524717
101,3860.5834271803706
102,4219.792533677957
103,4266.20249757831
104,4202.96795465298
