,0
0,1000.0
1,1952.6336006602219
2,2124.2979907827
3,2233.293643446166
4,2320.4394541300385
5,2472.878060837732
6,2446.9425819821786
7,2360.920031971987
8,2266.996574806066
9,2306.462502830498
10,2338.9024643886983
11,2294.6651703847037
12,2289.8278663735005
13,2277.6954001805825
14,2245.878598858392
15,2329.8564638337
16,2410.900572106687
17,2428.135095831343
18,2398.902583113935
19,2421.4137490975268
20,2257.141176444764
21,2318.647438350631
22,2146.445777785266
23,2190.784023629709
24,2301.186595105292
25,2257.788938601511
26,2333.79815724669
27,2339.7779964848146
28,2294.9854801676966
29,2392.170049152492
30,2418.1394300386874
31,2331.964174359664
32,2323.3294937199503
33,2168.321427600684
34,2273.798060273255
35,2621.6073076544503
36,2638.580319754182
37,2857.471846080974
38,2712.4486425119107
39,2697.8690615191235
40,2879.085398437207
41,3064.5121562046684
42,2885.474802530571
43,2722.359179882272
44,2860.644569189229
45,2918.634127275266
46,2421.5086209648675
47,2584.151366569774
48,2557.372615810234
49,2772.7898033266915
50,2885.7044826977067
51,2945.7773822161157
52,3034.7172456697735
53,2857.3758355872337
54,2936.2609575134584
55,2744.460008585197
56,2741.416263876549
57,2898.3058876509426
58,2841.08985968824
59,2883.991668051238
60,2996.5636354713965
61,2850.7435177259113
62,2528.6128649868165
63,2232.5039506986896
64,2632.888994661258
65,2708.37648038033
66,2662.875976528848
67,2957.572006120444
68,3100.5554858237497
69,3121.9993814230834
70,3080.8603881976596
71,3549.82029644512
72,3867.4704065955193
73,4009.476713929829
74,4090.530202691485
75,4247.066731101279
76,4663.846431959729
77,5043.942215601493
78,5280.9723980572935
79,4997.668392492828
80,4913.003183184793
81,4852.158548916005
82,4740.036776888032
83,4301.030011707065
84,4698.1352605160655
85,4191.637421693698
86,4281.024693882216
87,4604.415584684519
88,4771.336898798319
89,4765.955150721134
90,4111.0307953118045
91,4284.221378365567
92,4468.667207684172
93,3822.1716315234407
94,3849.7792086280056
95,4255.300776233972
96,4036.2066262876137
97,4510.336724517209
98,4605.60263274353
99,4894.1041616239145
100,4990.046060422265
101,5035.849632435854
102,5480.234529001346
103,5402.639711465542
104,5443.226479487854
