,0
0,0.0
1,145.32819149101846
2,159.09313329454008
3,173.92886331696354
4,189.82856719127437
5,200.35531995841023
6,196.7940954991719
7,203.22149837043037
8,194.51201164874448
9,206.05684482593097
10,208.89312238610853
11,203.10373726750183
12,201.37064811242666
13,192.78760435554597
14,201.00770807573264
15,215.36227330133184
16,230.64038079781065
17,235.16082104247965
18,263.31442623399425
19,256.82465598383277
20,244.30016885051722
21,251.7107628861303
22,225.00871914421614
23,222.88070380802418
24,236.88828933508165
25,230.96503972060867
26,243.02356531109527
27,246.90835416117625
28,241.67238126958043
29,253.41626919032464
30,247.78926632900476
31,237.32335525563522
32,238.04681488642322
33,217.87723615550885
34,224.7575960714058
35,271.034995175033
36,276.98386394234575
37,311.55095141435146
38,281.6126441624311
39,312.0203230316545
40,341.9004238166095
41,354.5211158285655
42,334.0552356158761
43,305.9079111669309
44,312.6475910434147
45,309.14837776181827
46,246.64385850657396
47,273.4398248774818
48,263.27759256157947
49,286.08575799268795
50,304.8581026679653
51,292.96409332608914
52,307.51244965036193
53,287.81946442579044
54,288.6181410114701
55,271.1648190783954
56,252.89815414822363
57,251.22649438874535
58,261.3396581904447
59,263.2569354681253
60,264.2420577625427
61,226.81762964040044
62,200.763447128158
63,173.34291648225087
64,224.92190817398972
65,244.52625253111086
66,236.99549564328217
67,266.10850960569303
68,284.72026872370054
69,285.0556851938409
70,287.4594693013669
71,342.584946273033
72,355.9349315835236
73,391.2888528700688
74,408.0180146455207
75,436.7544045754482
76,487.1663291918467
77,505.3958534298256
78,531.8939570017944
79,508.264890437545
80,509.2033639973561
81,518.5221021607064
82,509.3204581968749
83,428.27292064863354
84,466.0450625269096
85,410.3441741563415
86,441.21983974238947
87,485.2683075769226
88,508.2482604843035
89,509.269908030795
90,440.93689339771817
91,462.26016965070727
92,486.27599319126347
93,399.7276837296493
94,428.04594176785884
95,470.51829268155194
96,426.60715620729184
97,466.4232468108758
98,472.4114784272377
99,470.16260766125083
100,474.2896822428777
101,480.3104599740949
102,475.33389916889934
103,461.75341486052224
104,454.43761092961716
