,0
0,1000.0
1,2337.455084744378
2,2556.9236830203417
3,2714.4301303881516
4,2939.228366563137
5,2909.7402503238964
6,2921.6125432383546
7,2872.1101642121794
8,2756.871700311601
9,2825.8674940552633
10,2892.462916844721
11,2826.934233277006
12,2761.3112936995467
13,2735.904699687913
14,2779.8056367193926
15,2917.0506396602395
16,3013.4193502391595
17,3058.90460008158
18,3231.4872487438874
19,3212.284580761597
20,3095.7577832592674
21,3169.468446956646
22,2926.9185083447323
23,2963.7411638837634
24,3134.258246198225
25,3101.3791344965757
26,3197.5065037667537
27,3224.981954326906
28,3154.693695749967
29,3262.7733463350664
30,3194.907586781439
31,3106.1598407798056
32,3055.6910079273166
33,2862.9313335571474
34,2955.2205117311696
35,3042.121685881478
36,3069.835120470082
37,3420.178265598347
38,3236.1351845428635
39,3454.486467012168
40,3771.289959548046
41,3997.2005128165692
42,3754.656803807959
43,3547.650894089306
44,3706.480042954845
45,3699.7398933430472
46,3161.666974256507
47,3475.3246241025286
48,3427.7022655792803
49,3707.77028445892
50,3824.5105087709917
51,3888.658713181866
52,4108.212471706535
53,3885.3503309987696
54,3945.069374490254
55,3711.1475116918973
56,3520.5086618486457
57,3523.6445749265304
58,3595.306994172314
59,3563.6317664804237
60,3661.0287512191508
61,3352.819866654968
62,3054.419686229158
63,2800.40282524767
64,3272.8873296005945
65,3461.3639188472494
66,3488.0926686373077
67,3753.339594074047
68,3852.268026721721
69,3833.5450115493873
70,3804.1351348393587
71,4333.056570968943
72,4452.4611447122315
73,4756.785014036651
74,5099.102986362137
75,5423.942492551715
76,5959.9478977373
77,6440.935361439358
78,6656.3594212439975
79,6528.321343280555
80,6413.937000276151
81,6346.850372804141
82,6166.5002325086925
83,5617.379475009732
84,6013.074692376812
85,5568.071438552001
86,5961.647121614216
87,6500.3890593595515
88,6561.867160652906
89,6464.816863739398
90,5610.1382254875825
91,5785.139671827329
92,6289.869608504783
93,5582.614203550768
94,5725.7565531636865
95,6191.37377670832
96,5741.376056743587
97,6189.331300797058
98,6201.942027466427
99,6153.612083224516
100,6128.108769315144
101,6229.044012814444
102,6202.56267271396
103,6501.4693675181625
104,6355.114986314058
