,0
0,0.0
1,133.7455084744378
2,155.6923683020342
3,171.44301303881514
4,193.9228366563137
5,190.97402503238965
6,192.1612543238355
7,187.21101642121795
8,175.6871700311601
9,182.5867494055263
10,189.24629168447206
11,182.69342332770063
12,176.13112936995466
13,173.5904699687913
14,177.98056367193925
15,191.70506396602397
16,201.34193502391594
17,205.89046000815802
18,223.14872487438873
19,221.22845807615974
20,209.57577832592676
21,216.9468446956646
22,192.69185083447323
23,196.37411638837636
24,213.42582461982255
25,210.1379134496576
26,219.7506503766754
27,222.4981954326906
28,215.4693695749967
29,226.27733463350665
30,219.49075867814392
31,210.61598407798056
32,205.56910079273166
33,186.29313335571473
34,195.52205117311695
35,204.21216858814776
36,206.98351204700822
37,242.01782655983467
38,223.61351845428635
39,245.44864670121677
40,277.1289959548046
41,299.7200512816569
42,275.4656803807959
43,254.76508940893058
44,270.6480042954845
45,269.97398933430475
46,216.16669742565068
47,247.53246241025283
48,242.77022655792803
49,270.777028445892
50,282.4510508770992
51,288.8658713181866
52,310.8212471706535
53,288.53503309987696
54,294.50693744902543
55,271.11475116918973
56,252.05086618486456
57,252.36445749265303
58,259.53069941723135
59,256.3631766480424
60,266.1028751219151
61,235.2819866654968
62,205.44196862291577
63,180.04028252476704
64,227.28873296005946
65,246.13639188472493
66,248.80926686373078
67,275.3339594074047
68,285.2268026721721
69,283.3545011549387
70,280.4135134839359
71,333.30565709689427
72,345.2461144712232
73,375.67850140366505
74,409.9102986362137
75,442.39424925517153
76,495.99478977373
77,544.0935361439357
78,565.6359421243997
79,552.8321343280555
80,541.3937000276151
81,534.6850372804141
82,516.6500232508693
83,461.73794750097323
84,501.30746923768123
85,456.80714385520014
86,496.1647121614217
87,550.0389059359551
88,556.1867160652906
89,546.4816863739399
90,461.01382254875824
91,478.51396718273287
92,528.9869608504783
93,458.2614203550769
94,472.5756553163686
95,519.137377670832
96,474.13760567435867
97,518.9331300797058
98,520.1942027466428
99,515.3612083224516
100,512.8108769315144
101,522.9044012814444
102,520.2562672713959
103,550.1469367518163
104,535.5114986314059
