,0
0,1000.0
1,1960.2368054251426
2,2141.6536944401428
3,2250.699495384155
4,2357.618190607435
5,2459.799197885952
6,2452.1626938956047
7,2359.3556316281815
8,2272.9640367821835
9,2320.7950198674603
10,2354.002406228715
11,2326.357389535415
12,2301.6350184293265
13,2289.8231094582984
14,2243.5600059409194
15,2330.094040573839
16,2401.717644199437
17,2419.611455194857
18,2460.24367101212
19,2477.829388787699
20,2297.8643062904803
21,2360.4802584169047
22,2162.30417320698
23,2203.4112717911867
24,2305.3174678736477
25,2244.2486223520104
26,2300.4633642600584
27,2306.357790497715
28,2276.7558010312864
29,2377.939548832769
30,2382.7705547113405
31,2283.7951623549707
32,2287.8384636855662
33,2129.26827460431
34,2248.4081545633035
35,2575.592344628351
36,2579.681558866952
37,2795.4583377016165
38,2651.8874850016427
39,2631.3632462348246
40,2818.140568718394
41,3019.983639825551
42,2822.2718300274096
43,2664.915734301816
44,2801.3393841621814
45,2863.9209328327784
46,2376.114622866621
47,2532.378661020244
48,2510.4753985571156
49,2731.9873291638264
50,2837.243541087889
51,2889.7927932258103
52,2950.9419996324123
53,2787.4042102223902
54,2861.5795175048165
55,2678.130644416488
56,2680.082100836379
57,2765.708256317815
58,2712.3805531525622
59,2737.85725933206
60,2844.300013374412
61,2701.286318688868
62,2389.3052227994863
63,2131.297393081806
64,2501.7785294600353
65,2570.554938974893
66,2500.073717424252
67,2828.0841457238002
68,2956.5964718598802
69,2964.553527185162
70,2911.191856974913
71,3369.340963631439
72,3671.8158648691406
73,3803.98924199369
74,3880.8887032635857
75,4023.714001960152
76,4370.717964897664
77,4710.43585955615
78,4962.621244816266
79,4699.000613630134
80,4607.573548162352
81,4511.4034344821985
82,4436.617488770258
83,4025.712429639248
84,4434.7201527942125
85,3958.257015206135
86,4030.556722867573
87,4331.243295106558
88,4505.261214929181
89,4487.024680204236
90,3852.1354692302166
91,4009.8965451271774
92,4160.517178091822
93,3528.212590260958
94,3557.1258509957524
95,3966.3376962119696
96,3745.1554805558058
97,4162.218573789574
98,4237.383813488704
99,4465.14749751815
100,4487.4541216156895
101,4538.67508589354
102,4951.755619511237
103,4882.861008943324
104,4874.43648619421
