,0
0,0.0
1,192.05559400135056
2,211.42266040320644
3,232.7476864669992
4,263.61996642827904
5,275.3348644005286
6,263.21818236983296
7,270.6807831773902
8,255.08794440859984
9,258.4937439525828
10,255.82201883494506
11,247.78075111588151
12,242.5690680178205
13,231.49052947658606
14,238.62398151054597
15,257.3491117964152
16,262.70575263790244
17,271.3946921920292
18,288.43913270294826
19,287.342972479227
20,272.3562658792875
21,272.90742713562463
22,248.13719117548416
23,252.1410476198533
24,269.1918627477854
25,268.5592977674755
26,276.93622187111174
27,282.8858258558718
28,281.6887805959973
29,300.6406181539322
30,296.08891236566825
31,281.75813600045325
32,282.74916820588146
33,268.37670062596607
34,276.65932396114783
35,288.55679231072867
36,282.43251187350893
37,312.2134036327053
38,288.90255909315306
39,301.8556941426569
40,346.27382979367883
41,337.86067843028195
42,313.4954219727444
43,294.4956725186462
44,305.95537844089347
45,299.25272202198505
46,239.63379745688576
47,261.66850425110096
48,253.6184437838973
49,277.4083682780531
50,282.3702998113103
51,283.7996524827094
52,293.4487353190684
53,279.24420994277295
54,285.0782652498346
55,261.5818175565921
56,258.5307066550231
57,266.04339154071636
58,263.36810210625015
59,260.311506004856
60,264.39422006304574
61,236.24334382698353
62,211.41279038272307
63,170.02971884460302
64,224.2969726868804
65,232.97567182993558
66,226.22013781984273
67,254.31760338788564
68,272.2084425541594
69,276.0421844567006
70,280.6000815289197
71,326.97326712683196
72,344.0416446206184
73,336.1707700173567
74,356.50140844584433
75,391.1086985652024
76,410.43987214535906
77,421.6431837334972
78,469.36996395290197
79,456.12361463126643
80,454.4118246691258
81,452.2294558723552
82,446.5112637997845
83,377.26781643656454
84,411.38278537638087
85,366.2684598458098
86,395.25615037871466
87,427.2921347867163
88,453.68169156701333
89,434.5866369342512
90,361.83294623299514
91,375.5179729983105
92,397.5043099213402
93,323.8128551426147
94,344.5124016066997
95,382.02986563068697
96,347.909350872641
97,379.3780857771146
98,384.7280413256415
99,393.5276317095885
100,393.26583110835367
101,392.06770270812797
102,395.7781538637794
103,393.17408130269615
104,399.4076660007841
