,0
0,1000.0
1,1211.2503709562588
2,1291.5594817801623
3,1357.6350644060792
4,1436.6202430911
5,1481.050308097818
6,1488.963986281446
7,1491.5830191233952
8,1454.088372246671
9,1514.4052808368613
10,1558.4925574644683
11,1520.4649067245346
12,1481.980101388676
13,1496.8868219619758
14,1509.3187521408865
15,1568.7892367873333
16,1605.0942855111148
17,1623.0963775327054
18,1629.0287810794132
19,1620.4483793112595
20,1552.2147639348989
21,1581.928067551132
22,1435.804061936508
23,1438.1169616731952
24,1516.799620176096
25,1517.4441315955137
26,1557.5559698621516
27,1568.096241372371
28,1532.6952612592117
29,1615.8069661048937
30,1611.5393146721276
31,1571.8013062834295
32,1560.8138335096446
33,1455.916333866594
34,1521.7085819026365
35,1774.2755005543308
36,1757.834998521692
37,1931.168864291948
38,1800.151220657254
39,1793.7900194588403
40,2036.0698130743738
41,2162.9979564973682
42,2042.2702496895752
43,1902.2052788041608
44,1992.1703429891995
45,2000.6661910780851
46,1675.952901679927
47,1780.0165617174887
48,1718.5932000022501
49,1880.0614032352448
50,1980.8536342008797
51,1965.840451557758
52,2046.9048646188187
53,1916.5570759002908
54,1957.8185291932195
55,1843.721864117183
56,1796.5467493230492
57,1846.916978825646
58,1920.0160060774513
59,1943.987600752242
60,2004.026400272615
61,1886.2879959072366
62,1691.6032005513516
63,1485.062965675423
64,1730.2785588683066
65,1864.9706694107015
66,1835.1011168761993
67,2037.9138347665198
68,2143.6506198884877
69,2147.663161766458
70,2109.1052160996605
71,2472.8961097475863
72,2542.374456531694
73,2707.9030938693654
74,2825.2916510354517
75,2909.1867293256337
76,3200.182051676257
77,3443.143768526723
78,3622.8093200217554
79,3463.491581562701
80,3399.8536983041236
81,3400.9815484522414
82,3382.3443903257426
83,2974.8843707824763
84,3241.020109454838
85,2988.356741305425
86,3155.5900381431898
87,3425.9069305527787
88,3624.868163400238
89,3618.314568641594
90,3164.580566579364
91,3297.2874168549224
92,3502.6681958990644
93,3129.1661998361515
94,3180.28994632098
95,3431.770508546082
96,3165.936410888785
97,3484.8777496803245
98,3564.1184715163968
99,3631.926445501518
100,3683.3272668157565
101,3746.367379109622
102,3928.201274472969
103,3908.8785736792934
104,3955.5445764359674
