,0
0,0.0
1,21.125037095625878
2,29.15594817801623
3,35.76350644060793
4,43.662024309110016
5,48.10503080978181
6,48.89639862814461
7,49.15830191233952
8,45.40883722466711
9,51.44052808368613
10,55.849255746446836
11,52.04649067245346
12,48.198010138867595
13,49.688682196197576
14,50.93187521408866
15,56.87892367873333
16,60.509428551111476
17,62.30963775327054
18,62.902878107941326
19,62.04483793112594
20,55.22147639348989
21,58.1928067551132
22,43.5804061936508
23,43.811696167319525
24,51.67996201760958
25,51.744413159551364
26,55.755596986215174
27,56.809624137237094
28,53.269526125921175
29,61.58069661048937
30,61.15393146721275
31,57.18013062834295
32,56.081383350964465
33,45.59163338665939
34,52.17085819026366
35,77.42755005543309
36,75.78349985216919
37,93.1168864291948
38,80.01512206572541
39,79.37900194588403
40,103.6069813074374
41,116.29979564973682
42,104.22702496895751
43,90.22052788041609
44,99.21703429891994
45,100.06661910780852
46,67.5952901679927
47,78.00165617174888
48,71.85932000022501
49,88.00614032352448
50,98.08536342008797
51,96.58404515577578
52,104.69048646188187
53,91.65570759002908
54,95.78185291932195
55,84.3721864117183
56,79.65467493230491
57,84.69169788256461
58,92.00160060774513
59,94.3987600752242
60,100.40264002726151
61,88.62879959072364
62,69.16032005513517
63,48.506296567542286
64,73.02785588683068
65,86.49706694107016
66,83.51011168761993
67,103.791383476652
68,114.36506198884877
69,114.76631617664582
70,110.91052160996604
71,147.2896109747586
72,154.2374456531694
73,170.79030938693654
74,182.52916510354518
75,190.91867293256337
76,220.0182051676257
77,244.31437685267227
78,262.2809320021756
79,246.3491581562701
80,239.98536983041237
81,240.09815484522417
82,238.23443903257427
83,197.4884370782476
84,224.10201094548378
85,198.83567413054251
86,215.55900381431897
87,242.59069305527788
88,262.4868163400238
89,261.8314568641594
90,216.45805665793642
91,229.72874168549225
92,250.26681958990645
93,212.91661998361513
94,218.028994632098
95,243.17705085460818
96,216.59364108887846
97,248.48777496803245
98,256.4118471516397
99,263.19264455015184
100,268.33272668157565
101,274.6367379109622
102,292.82012744729695
103,290.88785736792937
104,295.5544576435968
