,0,1,2,3,4,5,6,7,8,9
0,0.005794625811117149,0.0047028625742307,0.1404179283343904,0.023853620129218017,0.03792108658763271,0.2553327974542979,0.02403346141628641,0.2684299814471852,0.03812636504728139,0.20138727119836014
