,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,005490,009830,036460,006120,005850,007310,000640,006280,001630,002620,007340,008060,002240,005090,010690,012030,016800,003920,003570,000860,001250,012610,006890,033920,003720,014530,011700,005430,009070,009470
1,005490,009830,036460,006120,005850,007310,000640,006280,001630,002620,007340,008060,002240,005090,010690,012030,016800,003920,003570,000860,001250,012610,006890,033920,003720,014530,011700,005430,009070,009470
2,009830,036460,006120,007310,006280,001630,008060,010690,012030,016800,003920,003570,000860,001250,006890,003720,014530,009070,009470,000660,000100,026960,016380,017960,034120,008350,007570,004380,017040,004060
3,009830,036460,006120,007310,006280,001630,010690,012030,016800,003920,003570,000860,001250,006890,003720,014530,009070,000100,026960,004380,017040,004060,006740,017800,001740,018670,005090,001520,011760,012610
4,036460,006120,007310,006280,001630,010690,016800,003570,001250,006890,003720,009070,000100,004380,017040,006740,017800,001740,005090,001520,011760,012610,011790,001040,016380,007810,020120,033920,011700,009470
5,006120,007310,006280,001630,010690,016800,001250,006890,003720,009070,000100,017040,017800,001740,005090,001520,011760,012610,001040,007810,033920,011700,009470,012330,018670,001390,001530,003920,016580,003160
6,007310,006280,016800,001250,003720,009070,000100,017040,005090,011760,001040,033920,011700,009470,018670,001390,003920,016580,003160,005490,003550,021240,002790,003280,001820,029530,002310,010580,002390,010100
7,007310,016800,001250,003720,009070,000100,017040,005090,011760,033920,011700,009470,018670,003920,003160,005490,003550,021240,002790,003280,001820,029530,002310,010580,011790,004800,001630,010690,007810,001520
8,007310,016800,003720,009070,000100,017040,011760,033920,009470,018670,003160,005490,003550,003280,001820,029530,002310,010580,010690,007810,006400,018880,001040,001120,007340,024720,003570,016580,020120,007210
9,003720,009070,017040,011760,033920,009470,018670,003160,005490,003550,003280,001820,029530,010580,007810,018880,001040,007340,024720,016580,020120,007210,011790,036460,006650,001470,001680,001520,002390,016880
10,017040,011760,009470,005490,003550,003280,010580,018880,007340,024720,016580,020120,007210,011790,036460,006650,001470,001520,002390,006400,004370,004800,003090,029460,001390,005090,003920,002310,004360,004840
11,017040,011760,005490,003550,003280,010580,024720,016580,007210,036460,006650,001470,001520,002390,004370,004800,003090,001390,003920,002310,004360,004840,000210,001040,026890,007810,007540,012170,006490,016880
12,011760,003280,010580,024720,007210,006650,001520,004370,004800,003090,003920,004360,004840,000210,001040,012170,006490,006400,021240,018880,011780,012750,001740,002350,003030,010690,003060,001360,011280,003720
13,011760,003280,010580,024720,006650,001520,004370,004360,004840,000210,001040,006400,018880,012750,001740,002350,003030,005490,012330,003550,010950,002790,006040,006280,001820,007810,002310,003160,020120,000390
14,011760,010580,024720,006650,001520,004360,000210,006400,018880,012750,001740,002350,003030,005490,012330,010950,002790,006040,006280,007810,002310,020120,000390,011200,019170,001390,025540,000680,003070,002600
15,011760,010580,024720,006650,004360,000210,006400,018880,012750,001740,003030,005490,012330,010950,006040,007810,020120,011200,001390,025540,002600,035720,003550,021240,004370,002710,012170,003160,010820,007210
16,011760,010580,024720,006650,004360,018880,012750,001740,003030,005490,010950,006040,020120,025540,002600,003550,021240,004370,002710,003160,010820,007210,006280,004800,029460,017390,029530,000490,002390,002700
