,0
0,0.0
1,-1.4828126169555422
2,7.311207879709403
3,11.400885990652299
4,19.691483938773068
5,19.879848466052064
6,20.99017344031415
7,22.61740869263946
8,19.531501725618085
9,25.354987292943655
10,28.365058846001332
11,25.940616595704636
12,25.780804706350334
13,24.370576022784675
14,26.326145360378163
15,32.340101256822095
16,37.173154407926056
17,39.451562124620644
18,47.04460997373528
19,45.57792163685854
20,40.601632611786044
21,43.025448912393486
22,30.629547488485386
23,31.691848929923605
24,38.44617828811457
25,36.53349357522755
26,40.66221458155208
27,41.51447466284248
28,40.28065416061584
29,44.07423683835236
30,41.66826568225268
31,38.088706725377584
32,36.36521949831466
33,26.3952464159825
34,32.61775464815033
35,38.04891859415196
36,39.188678612542915
37,50.39592264099395
38,40.3110161038311
39,43.02459804486267
40,57.924612899969574
41,68.00908806260055
42,59.67411895873154
43,49.96967929055813
44,55.19771427527678
45,53.77136317215143
46,28.880052003057965
47,38.15960726734091
48,34.847348319848905
49,46.2870112930656
50,53.145440386273975
51,52.29838105580873
52,60.97227170915378
53,51.9404064681237
54,54.766226881608326
55,46.11723875207772
56,42.496350314003365
57,44.84229524541061
58,50.177852463154515
59,52.64122199379815
60,56.26278998569661
61,44.112326947740584
62,31.319425282351077
63,20.292587830884145
64,39.883855332060314
65,47.773422806586254
66,44.82213725639319
67,55.63409767713689
68,63.842585261050445
69,64.24785485809403
70,64.77074137494047
71,90.77669905912143
72,93.53256726548007
73,103.41301393417032
74,111.30307908479828
75,123.73392251665263
76,143.89871148883532
77,154.73347492888908
78,160.26842596613182
79,146.86701051579257
80,140.65613317537608
81,140.36984669518898
82,137.92302683896204
83,108.63651842435509
84,124.6853242008518
85,104.75775544027482
86,116.72037234863097
87,137.1171316271404
88,148.78880573908998
89,147.91467380366728
90,114.13710992955406
91,121.28673435515095
92,135.05149161855417
93,104.611783112713
94,115.53320558495348
95,132.12008093349095
96,114.31886981129895
97,130.19279469096284
98,134.5253384094475
99,138.33442108595438
100,139.57655214528478
101,143.36521363867254
102,143.9358607900151
103,137.40799292785476
104,135.17588605908423
