,0
0,0.0
1,94.72622898773496
2,110.21745537460986
3,120.11006211662188
4,127.8675145648367
5,146.2541400957855
6,145.30341183167036
7,136.67974196408127
8,128.206025386194
9,132.4505096796808
10,135.71988240476912
11,132.54946471617893
12,128.88015272730544
13,129.51276943153212
14,123.72935606267292
15,130.00191866618968
16,138.01070474442963
17,140.54846068628223
18,136.7846249821741
19,141.326082653068
20,124.95413611546864
21,130.6029196869096
22,114.75526053521392
23,120.45868766976669
24,131.92845965307524
25,127.55456331329809
26,133.3911749672375
27,132.39515213365922
28,128.46224040232948
29,140.35621059665968
30,142.69180536846767
31,132.2374803927188
32,129.77243753488875
33,113.93184063286559
34,125.65200916592202
35,157.02756227365234
36,157.86500686780096
37,179.4340568789781
38,165.63079580336307
39,161.0385007926128
40,175.15385798685278
41,194.56493488703867
42,180.64413571566163
43,165.47742674509283
44,179.81283821955736
45,186.44530216409478
46,141.7974414555119
47,158.0379782093707
48,155.39255229461114
49,176.3932120785519
50,187.88336324888
51,187.54301890071648
52,196.8052350364847
53,176.561467838545
54,183.39596237808888
55,160.8323199643885
56,159.1303000796342
57,174.02267341676384
58,167.86172005157215
59,170.43962329710257
60,174.9084208975831
61,162.83590167747371
62,132.99107068080463
63,105.6217425578628
64,143.05823721932845
65,155.33591535394896
66,149.4107339490939
67,181.6930734266223
68,192.49323085110794
69,191.5652284645046
70,186.85911513397886
71,231.1302828004234
72,258.5363619540256
73,273.40946137723716
74,285.67847335940047
75,299.73844516412714
76,339.2003834843957
77,373.1749378464177
78,390.5494326564872
79,366.12553054181643
80,358.2289250634652
81,348.44360028766437
82,338.57076125484963
83,297.1427600139434
84,333.8125966432221
85,293.22717859407805
86,298.55686912285
87,328.4534397942164
88,350.6001481228086
89,350.35686872910395
90,286.0415906162376
91,303.1837437901425
92,317.5466020257785
93,260.78019135350297
94,264.26927728858465
95,308.9326022888403
96,287.22657293828104
97,320.9309439650121
98,328.7213153549686
99,354.32923793756987
100,352.048407985728
101,352.32991457705947
102,389.610868240806
103,382.8023779944523
104,383.8304713431504
