,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,005490,003490,009830,007700,006120,017800,001740,007310,006280,002620,007340,008060,002240,005090,010690,012030,016800,003920,001520,003570,005390,001250,012610,006890,014530,011700,024090,005430,009070,009470
1,005490,003490,009830,007700,006120,017800,001740,007310,006280,002620,007340,008060,002240,005090,010690,012030,016800,003920,001520,003570,005390,001250,012610,006890,014530,011700,024090,005430,009070,009470
2,003490,009830,006120,001740,007310,006280,008060,010690,012030,016800,003920,001520,003570,005390,001250,006890,014530,011700,024090,009070,009470,003550,000100,036460,006040,017960,007570,004380,017040,004060
3,009830,006120,001740,007310,006280,010690,016800,003920,001520,003570,001250,006890,014530,024090,009070,000100,006040,004380,017040,007700,006740,014680,017800,026960,018670,001630,011760,005720,012610,002170
4,006120,001740,007310,006280,010690,016800,003920,001520,001250,006890,009070,000100,006040,017040,006740,017800,005720,012610,005490,003550,011790,036460,001040,016380,005090,001530,007810,020120,011700,005430
5,006120,001740,007310,006280,016800,003920,001520,001250,006890,009070,000100,017040,006740,017800,012610,005490,003550,001040,005090,001530,011700,018670,001630,001390,016580,003160,000390,033920,002700,009470
6,006120,007310,006280,016800,003920,001520,001250,009070,000100,017040,017800,012610,005490,003550,005090,011700,018670,001390,016580,003160,033920,009470,021240,002790,001820,029530,002310,010580,014530,010100
7,007310,006280,016800,003920,001520,001250,009070,000100,017040,017800,005490,003550,005090,011700,018670,003160,033920,009470,021240,001820,029530,010580,014530,010100,001630,007340,004150,010690,011760,002700
8,007310,006280,016800,009070,017040,005490,003550,018670,003160,033920,009470,001820,029530,010580,014530,007340,010690,011760,002700,006400,010950,018880,003030,006650,003280,002310,003570,005720,020120,011280
9,016800,009070,017040,005490,003550,018670,003160,033920,009470,001820,029530,007340,010690,011760,002700,018880,006650,003280,003570,005720,020120,036460,006740,001680,005090,004150,017390,012170,002390,007210
10,016800,017040,005490,003550,018670,009470,007340,011760,006650,003280,020120,005090,012170,002390,007210,006400,004020,011790,004370,007310,006280,029460,001390,003920,001520,002310,016580,010580,033530,011280
11,016800,017040,005490,003550,007340,011760,006650,003280,020120,005090,012170,002390,007210,004370,006280,003920,001520,002310,016580,010580,033530,011280,000210,036460,001040,002350,004150,024720,017390,004360
12,017040,003550,011760,006650,003280,020120,005090,012170,007210,006280,003920,001520,010580,033530,011280,000210,001040,002350,024720,017390,004360,006400,012330,018880,012750,001740,007310,001390,011700,000300
13,017040,003550,011760,003280,020120,006280,001520,010580,000210,001040,002350,024720,004360,006400,012330,018880,012750,001740,011700,005490,035720,010950,002790,006040,003030,001820,007810,002310,000390,002700
14,003550,011760,003280,020120,006280,001520,010580,000210,002350,024720,004360,006400,012330,018880,012750,001740,005490,010950,006040,003030,001820,007810,002310,000390,002700,019170,006650,001390,025540,017390
15,003550,011760,020120,001520,010580,000210,024720,004360,006400,012330,018880,001740,005490,006040,003030,007810,002700,019170,006650,001390,025540,017390,035720,021240,003920,005720,012170,003160,010820,002600
16,003550,011760,020120,010580,024720,006400,018880,005490,003030,002700,006650,025540,017390,021240,003920,003160,002600,010950,012750,005610,006280,018670,007340,029460,029530,016580,002390,007210,024090,018500
17,003550,011760,020120,010580,024720,006400,005490,003030,002700,006650,025540,017390,012750,005610,007340,002390,024090,018500,003410,002380,019170,002350,025620,001520,015360,010820,011280,000500,000040,017040
18,011760,024720,003030,002700,017390,012750,005610,024090,018500,003410,002380,019170,002350,025620,001520,015360,010820,011280,000500,000040,033780,010130,007460,001680,033180,000430,009580,015230,005680,007210
19,024720,017390,005610,003410,019170,002350,015360,011280,000040,033780,007460,001680,000430,005680,018880,004020,000210,001740,006650,007690,025860,007570,016580,010580,015890,004250,003160,004720,004080,017550
20,005610,019170,015360,011280,000040,033780,007460,000430,005680,018880,004020,001740,006650,007690,025860,010580,015890,004250,004080,017550,006400,003550,010130,002710,005950,004430,009580,024900,010820,009190
21,005610,011280,000040,033780,000430,005680,018880,004020,001740,006650,007690,010580,004080,006400,002710,005950,004430,009580,024900,010820,009190,006280,001230,007340,024720,007570,004720,001080,010100,024090
22,005610,011280,000040,033780,005680,018880,001740,006650,004080,002710,005950,009580,009190,001230,007340,024720,024090,010130,004170,019170,007460,003000,029530,013570,004360,012170,020120,002100,002700,004140
23,005610,033780,001740,001230,024720,019170,003000,029530,013570,012170,020120,004140,002380,001440,003230,018670,004490,001680,001390,002030,007690,025620,004430,017390,016580,005390,005720,024900,009180,023810
24,005610,033780,001740,019170,003000,013570,020120,002380,003230,018670,004490,001680,001390,002030,007690,025620,016580,024900,009180,035720,003410,017800,002710,000070,007460,007810,011690,009190,005430,004090
25,005610,033780,001740,019170,013570,020120,002380,003230,004490,001680,002030,007690,025620,016580,024900,009180,003410,017800,002710,000070,011690,004090,001570,020000,004430,025860,017390,005720,009580,002780
26,005610,001740,019170,013570,003230,001680,007690,025620,016580,024900,009180,003410,002710,011690,004090,004430,025860,009580,002780,009540,012630,006110,007460,005950,016800,003570,015890,001080,004080,005430
27,005610,001740,013570,003230,001680,007690,025620,016580,024900,009180,003410,011690,004430,025860,012630,007460,005950,015890,001080,004080,005430,018670,001230,024720,001340,029530,004250,011280,024090,000300
28,005610,013570,007690,025620,016580,009180,011690,004430,007460,005950,015890,004080,005430,018670,001230,024720,029530,004250,011280,000300,006120,006110,001440,019170,004490,001390,016800,003570,020120,014530
29,005610,013570,007690,009180,011690,004430,001230,029530,004250,011280,000300,004490,001390,001570,003410,012630,011810,000070,033180,004710,001780,025860,004360,001130,015230,024900,001080,008700,004090,000520
30,005610,013570,007690,009180,001230,004250,004490,001390,001570,012630,011810,000070,004710,001780,001130,001080,008700,004090,009830,004170,001630,007460,020000,016800,003570,015890,002020,002780,035000,002600
31,013570,007690,009180,001230,012630,011810,000070,004710,001080,008700,004090,009830,004170,007460,020000,003570,033780,003490,000240,000150,003230,002840,033180,002030,004430,004360,012170,024900,024090,000300
32,007690,009180,001080,008700,004090,004170,007460,003570,003230,002030,012170,024900,024090,001570,003410,014680,003300,001390,025540,003280,016800,001520,005720,020120,033530,007210,002780,014530,008970,023810
33,007690,004090,007460,003570,003230,002030,012170,001570,014680,003300,001390,020120,033530,002780,014530,008970,012630,001040,002620,019170,003030,033180,004710,025860,006840,015890,002020,015230,011690,000500
34,007690,003570,003230,002030,012170,001570,003300,020120,033530,002780,014530,012630,001040,002620,003030,004710,025860,015890,011690,006110,000070,004430,001820,016800,000020,012320,003200,005720,035000,000300
35,007690,003570,020120,033530,014530,012630,002620,004710,025860,015890,000070,001820,003200,000300,012750,005610,006280,001120,001430,002840,007460,006650,005180,033180,001520,009160,010580,004980,009190,004090
36,007690,003570,014530,012630,002620,025860,015890,001820,003200,000300,012750,005610,001120,001430,002840,007460,006650,001520,010580,004980,006400,018670,001230,011760,012320,012170,007210,011280,024090,017040
37,007690,003570,014530,012630,002620,025860,015890,001820,003200,012750,001120,001430,002840,007460,006650,001520,010580,006400,001230,011760,012320,012170,007210,011280,005490,006040,009160,004250,009190,009070
38,007690,003570,014530,002620,015890,001820,012750,001120,001430,002840,007460,006650,010580,011760,012320,012170,007210,011280,006040,009160,004250,009190,009070,014680,003240,005720,035000,000040,017040,002600
39,007690,014530,015890,001820,012750,001120,002840,007460,006650,011760,012320,007210,011280,006040,009160,009190,009070,014680,035000,000040,002600,011200,007310,025860,015360,004980,002170,002700,006370,004830
40,007690,014530,015890,001820,012750,002840,006650,011760,012320,007210,006040,009160,014680,035000,000040,004980,002700,004830,000100,004170,000150,006280,003300,002620,001430,002030,004710,001520,020120,033530
41,007690,014530,015890,001820,012750,006650,012320,006040,009160,014680,004980,000100,004170,006280,002620,020120,033530,008770,029460,003570,010580,016590,003200,002100,024900,011690,002170,009190,004090,023810
42,007690,014530,015890,001820,012750,009160,014680,004170,006280,002620,020120,033530,029460,003570,024900,011690,002170,004090,012630,005610,001230,019170,025860,000430,001520,025000,007210,002700,009070,000300
43,007690,014530,015890,012750,009160,014680,004170,006280,002620,033530,003570,011690,002170,012630,005610,001230,025860,000430,001520,000300,006650,025620,005010,015360,014790,035000,010100,000040,009190,000520
44,007690,015890,012750,009160,014680,004170,006280,033530,003570,011690,002170,005610,000430,000300,006650,025620,014790,035000,010100,009190,000520,011200,006040,007340,002840,011930,001820,010580,024900,002700
45,015890,012750,009160,014680,004170,006280,002170,005610,000300,025620,014790,035000,010100,009190,000520,011200,007340,002840,011930,010580,024900,002700,005490,006400,018670,003300,002240,017940,001520,003200
46,015890,012750,014680,006280,002170,000300,014790,035000,009190,000520,011200,007340,011930,010580,024900,002700,005490,018670,003300,002240,017940,000120,000230,000430,029530,003570,007210,011280,000390,007120
47,015890,006280,035000,009190,000520,011200,007340,010580,018670,017940,000230,000430,007210,000390,006400,033780,010130,000720,007700,004170,006040,005610,009450,001530,005950,017390,005720,004250,004560,010100
48,006280,000520,007340,010580,017940,000430,010130,004170,006040,005610,009450,001530,005950,017390,004250,004560,010100,000100,014680,006120,000120,029530,007570,005390,013570,002020,002170,014530,002700,006370
49,017940,000430,004170,005610,005950,010100,000100,014680,007570,005390,002020,002700,006400,035720,011200,000720,007700,029460,002240,011930,007690,002990,001520,016590,002390,011280,000390,011690,033920,035000
50,000430,004170,005610,010100,000100,014680,007570,005390,002700,006400,035720,000720,007700,002990,001520,016590,011280,000390,011690,003490,006280,019170,000230,025860,029530,010580,004560,002170,024090,000300
51,004170,005610,014680,007570,005390,002700,006400,035720,000720,007700,002990,001520,016590,011280,000390,011690,019170,000230,004560,002170,024090,000300,001440,001390,001530,004150,003570,002020,017900,018500
52,004170,005610,002700,006400,000720,007700,002990,001520,011690,019170,000230,002170,024090,000300,001440,003570,015760,010130,006120,004710,005950,025860,000430,017390,029530,005720,004250,001080,000500,000040
53,004170,005610,002700,006400,007700,002990,000230,024090,000300,001440,015760,004710,005950,025860,017390,029530,005720,000500,000040,035720,007340,011930,002020,001250,005680,007210,014790,011280,009470,018500
54,004170,005610,006400,007700,000230,000300,015760,004710,005950,025860,017390,029530,005720,000040,035720,007340,011930,002020,001250,005680,009470,002790,006120,009450,033180,007690,024720,007570,005390,011690
55,005610,007700,000230,000300,015760,005950,025860,017390,029530,005720,000040,035720,007340,011930,001250,006120,009450,007690,007570,003490,000100,000720,019170,001390,010580,010820,014790,011280,000500,002700
56,005610,000230,000300,015760,029530,005720,035720,007340,006120,007570,003490,000100,000720,019170,001390,010820,011280,000500,006400,004170,008060,003000,004150,005010,004560,000390,010040,005430,009470,018500
57,005610,000230,000300,015760,005720,035720,007340,006120,007570,003490,000100,019170,001390,010820,011280,000500,004170,005010,004560,000390,018500,010130,002380,001440,002350,033180,004710,007690,002990,005390
58,005610,015760,005720,006120,007570,001390,004170,002380,001440,033180,004710,007690,005390,006400,002790,007310,003620,001230,034120,020000,001340,004380,010580,009580,033530,005680,014790,011690,009180,024090
59,005610,015760,007570,001390,004170,001440,033180,004710,007690,007310,003620,001230,020000,010580,009580,033530,005680,011690,009180,024090,006740,002350,025620,024720,025860,003570,009810,033920,000040,017550
60,005610,015760,001390,001440,007690,003620,001230,020000,033530,005680,011690,009180,024090,024720,003570,009810,006400,021240,007700,006120,018670,007340,007460,029530,009680,009160,015360,011700,009190,002600
61,005610,015760,007690,003620,001230,011690,024090,024720,003570,021240,007700,006120,018670,007340,007460,029530,009160,011700,012630,002790,007310,019170,002350,025860,017390,009580,007210,004720,000390,005430
62,007690,003620,001230,011690,024720,003570,021240,007700,006120,007340,009160,011700,012630,002790,019170,017390,009580,007210,000390,005430,003490,025620,002990,001340,007570,009680,009810,014790,002170,009180
63,007690,011690,003570,021240,006120,007340,011700,012630,002790,007210,000390,005430,003490,025620,001340,007570,009680,006400,018670,008060,025860,029530,005010,005720,033530,005680,000500,000040,004090,008870
64,007690,011690,007340,002790,007210,000390,005430,003490,007570,009680,006400,025860,029530,005010,005720,033530,004090,008870,035720,000100,003620,005610,003850,001390,012320,014790,011280,009180,013580,017040
65,007690,011690,007340,000390,009680,006400,025860,005010,005720,033530,004090,008870,000100,005610,014790,011280,009180,017040,021240,011790,018670,001230,002350,003030,007460,008060,004380,010580,009810,000040
66,007690,011690,007340,006400,025860,005010,033530,008870,005610,014790,011280,009180,021240,018670,001230,002350,003030,008060,010580,034120,001820,002990,001340,029530,006840,015360,007210,033920,009190,024090
67,007690,011690,007340,006400,033530,008870,005610,009180,021240,018670,001230,002350,003030,008060,010580,001820,029530,006840,015360,007210,033920,009190,030200,018880,001740,007570,009680,003160,004540,002600
68,007690,011690,007340,033530,008870,005610,009180,021240,018670,001230,010580,001820,015360,007210,033920,009190,018880,001740,009680,010950,001040,006040,006280,000680,003920,002310,001250,024900,011700,009070
69,007690,007340,033530,005610,009180,021240,018670,010580,001820,015360,033920,009190,001740,009680,010950,006040,006280,000680,002310,001250,024900,011700,009070,005930,006400,025860,002990,004360,002700,002600
70,007690,033530,005610,018670,001820,033920,009190,006040,000680,002310,011700,005930,006400,025860,002990,004360,002600,033780,012630,003850,033180,005950,017810,000430,029530,004700,002020,003160,005960,007980
71,007690,033530,005610,001820,009190,006040,002310,011700,006400,025860,002990,004360,002600,012630,033180,005950,017810,000430,004700,002020,003160,005960,010130,007700,026890,005010,012320,009180,000040,017040
72,007690,033530,005610,001820,009190,006040,002310,006400,025860,002990,012630,000430,004700,003160,005960,005010,012320,009180,000040,017040,017670,006280,018670,003850,007340,005090,004380,020120,024900,014530
73,033530,005610,001820,009190,006400,025860,002990,000430,003160,005010,012320,009180,017040,017670,006280,007340,020120,024900,014530,004020,010060,001120,023590,025620,000680,007810,011760,001380,011700,006980
74,033530,005610,001820,009190,025860,002990,000430,005010,017040,017670,006280,007340,020120,024900,004020,001120,000680,007810,001380,005490,003550,021240,006650,005950,005390,001250,033920,002700,009470,007980
75,033530,005610,009190,025860,002990,000430,007340,024900,004020,007810,001380,005490,006650,005390,001250,033920,002700,009470,015760,003410,007700,029460,000230,004490,026890,003920,004700,004360,006890,006370
76,033530,005610,025860,002990,007340,024900,001380,005490,005390,001250,033920,002700,009470,015760,003410,007700,000230,026890,003920,004700,006370,003230,000070,004710,005950,001820,011760,015890,004980,017550
77,033530,005610,024900,001380,005490,001250,033920,009470,015760,003410,007700,026890,003920,004700,006370,003230,000070,004710,005950,001820,011760,004980,017550,033780,030200,012630,000210,033180,009580,006890
78,033530,005610,024900,001380,001250,009470,015760,003410,007700,003920,006370,003230,000070,004710,005950,011760,004980,012630,033180,009580,006890,000150,029460,017810,000430,002990,016800,005390,003160,011300
79,033530,005610,024900,001380,009470,015760,007700,003920,003230,000070,004710,005950,009580,006890,000150,000430,005390,003160,011300,009540,009830,000210,014680,001440,001390,005090,004700,015230,005960,017550
80,005610,001380,009470,015760,007700,000070,004710,005950,009580,006890,000150,000430,005390,011300,009830,014680,001440,001390,015230,005960,017550,003410,011810,002350,000230,026890,002990,017390,004250,035000
81,005610,007700,004710,005950,009580,006890,000150,005390,014680,001440,005960,017550,003410,011810,002350,000230,002990,017390,005490,004020,000210,017800,003230,004490,003920,004980,012170,033530,011690,033920
82,005610,007700,004710,005950,009580,006890,000150,005390,001440,017550,002350,000230,002990,017390,000210,017800,004980,012170,033530,011690,033920,015760,012630,025860,000430,010600,004250,011300,005430,009470
83,005610,007700,004710,005950,009580,006890,000150,017550,002350,000230,017390,000210,033530,011690,033920,015760,012630,025860,010600,011300,005430,005490,003550,001570,021240,019170,029460,006650,005720,002700
84,005610,007700,004710,009580,006890,000150,002350,017390,000210,033530,011690,033920,015760,012630,010600,005430,005490,019170,006650,014680,003230,009420,001390,002240,016800,003920,005390,015230,010820,002780
85,005610,006890,000150,002350,017390,000210,010600,005430,019170,006650,014680,003230,002240,015230,000270,030200,001570,001040,002620,029460,005090,005720,012170,002170,035000,000500,005960,002700,017550,000300
86,005610,006890,000150,002350,017390,010600,005430,014680,003230,002240,015230,000270,030200,029460,005090,005720,002170,035000,000500,005960,000300,006360,001530,005950,004250,000390,008700,009180,024090,000520
87,006890,002350,017390,010600,014680,003230,015230,000270,030200,005090,005720,000500,005960,000300,005950,000520,001800,000720,000210,007700,016380,001440,019170,003240,005180,034120,000430,003920,033530,002780
88,006890,002350,017390,010600,014680,003230,015230,030200,005720,005960,000300,005950,000210,007700,001440,000430,033530,004170,001530,004710,002990,016800,029530,006840,012170,011690,035000,009180,024090,005430
89,006890,002350,017390,010600,014680,003230,015230,005720,005960,005950,007700,001440,000430,033530,002990,006840,012170,011690,009180,000100,017800,000150,002710,018670,033240,009580,010820,004830,000520,007120
90,002350,017390,014680,003230,015230,005720,005960,001440,033530,012170,011690,009180,018670,033240,006400,003550,004020,000210,005610,019170,006650,003240,001530,004980,002170,035000,005430,017040,000300,018500
91,002350,017390,014680,003230,015230,005720,005960,001440,033530,009180,018670,006400,003550,000210,005610,019170,003240,001530,004980,005430,017040,000300,018500,015760,001800,016380,006360,004710,005010,004360
92,002350,017390,015230,005720,005960,009180,006400,003550,005610,019170,003240,005430,000300,018500,015760,001800,004710,005010,010950,001230,007460,006650,033180,004690,025620,029530,002780,008700,002170,002450
93,002350,017390,015230,005720,005960,006400,003550,005610,019170,000300,018500,015760,001800,004710,005010,001230,007460,006650,033180,025620,029530,008700,002170,001570,003030,000430,001520,004250,014530,009470
94,002350,017390,005720,005960,006400,019170,000300,018500,001800,005010,001230,007460,006650,025620,029530,008700,002170,003030,000430,001520,014530,030200,010950,014680,018670,003240,001530,007690,010820,035000
95,002350,017390,005720,005960,000300,001800,005010,001230,007460,029530,008700,002170,003030,000430,030200,014680,018670,003240,010820,004020,017800,001440,003230,009450,009160,004250,014280,000390,011690,009180
96,005720,005960,000300,001800,029530,008700,002170,000430,030200,014680,018670,003240,010820,004020,017800,003230,009160,004250,000390,003550,002710,019170,033240,001530,025620,001520,016580,014530,035000,018500
97,005720,005960,000300,001800,029530,008700,000430,014680,018670,003240,010820,004020,017800,003230,009160,000390,002710,033240,025620,001520,016580,014530,012630,001230,009450,006650,007570,005010,014280,011690
98,005720,005960,001800,029530,008700,000430,003240,017800,003230,002710,025620,016580,014530,012630,001230,009450,006650,007570,014280,011690,010130,004990,001440,007460,004710,025860,002990,009580,009180,018500
99,005960,029530,008700,003240,017800,003230,025620,016580,001230,011690,004990,001440,007460,004710,025860,002990,009580,009180,015760,003490,006740,005610,033240,033180,004690,004430,001520,009160,003200,005680
100,008700,003230,016580,001230,011690,004990,001440,007460,004710,009580,009180,015760,003490,006740,005610,033180,004430,001520,009160,003200,005680,006400,010130,009450,003030,007690,005010,010580,007160,010820
101,003230,016580,001230,004990,001440,004710,009580,003490,005610,033180,001520,009160,003200,005680,006400,010130,003030,005010,010580,007160,010820,001800,002380,001740,004690,005950,025860,011300,002170,009470
102,003230,004990,004710,003490,033180,005680,006400,010130,003030,005010,007160,010820,001800,002380,004690,005950,025860,002170,009470,015760,012630,000480,020000,007690,000430,017390,000390,011690,004080,006370
103,004990,004710,003490,006400,003030,005010,007160,010820,001800,002380,004690,005950,025860,002170,012630,007690,000430,017390,000390,011690,000270,001230,002030,004430,010580,005720,011330,008700,009180,000520
