날짜,005930,000660,005490,006400,005380,000270,012330,035720,003550,033780,015760,009150,017670,010130,003490,030200,009540,011200,010950,011170,001570,010140,028050,009830,000240,000100,021240,012450,018880,001800,004020,000720,003410,006260,012630,011790,011780,008770,010620,010120,000210,010060,004370,007700,004990,002790,008930,000990,036460,030000
2001-11-30,4360.0,42105.0,107000.0,58000.0,25400.0,9270.0,17850.0,5514.0,4846.0,19400.0,23000.0,38100.0,45550.0,17300.0,5252.0,53100.0,22393.0,11066.0,21500.0,13668.0,2941.0,2820.0,2631.0,4378.0,1278.0,5727.0,3460.0,4201.0,760.0,1474.0,3800.0,35626.0,1642.0,15400.0,5837.0,10900.0,2745.0,8460.0,3392.0,11589.0,12199.0,9089.0,73462.0,1000.0,10765.0,6294.0,798.0,6890.0,17158.0,4854.0
2001-12-31,5580.0,47503.0,122000.0,58000.0,26900.0,8860.0,18900.0,5880.0,4967.0,19400.0,21700.0,43800.0,46240.0,20000.0,5538.0,49950.0,22983.0,13431.0,21900.0,16764.0,2509.0,2715.0,2525.0,4237.0,1223.0,6060.0,4500.0,4436.0,720.0,1651.0,3950.0,35903.0,2308.0,14400.0,5933.0,11900.0,2640.0,8500.0,3346.0,10565.0,12425.0,8781.0,85429.0,1043.0,12502.0,8849.0,821.0,7020.0,16772.0,5415.0
2002-01-31,6010.0,47896.0,128500.0,54000.0,30250.0,9700.0,19000.0,5755.0,5967.0,16200.0,21800.0,53200.0,44169.0,21500.0,8253.0,46950.0,26071.0,15533.0,22550.0,17621.0,3319.0,3275.0,2930.0,5188.0,1335.0,6205.0,6040.0,5975.0,886.0,2137.0,6350.0,43082.0,3657.0,13850.0,6610.0,13600.0,3160.0,9650.0,3482.0,14878.0,12154.0,9019.0,95737.0,1320.0,17132.0,8714.0,1011.0,7180.0,14790.0,6479.0
2002-02-28,6860.0,31701.0,146500.0,68700.0,36400.0,11450.0,24750.0,6594.0,7087.0,16250.0,21950.0,58800.0,44859.0,27000.0,11356.0,58300.0,31885.0,17566.0,24100.0,20860.0,3049.0,3709.0,3472.0,8096.0,1557.0,5847.0,10300.0,7856.0,1012.0,2144.0,6600.0,40984.0,3231.0,15350.0,7807.0,13700.0,4050.0,10850.0,3762.0,18274.0,14458.0,10609.0,94789.0,1796.0,16013.0,8982.0,1143.0,8050.0,15853.0,7020.0
2002-03-31,7360.0,28266.0,139000.0,115000.0,41900.0,14050.0,31850.0,8146.0,9692.0,17050.0,24750.0,77500.0,50036.0,30900.0,11867.0,62300.0,31068.0,27507.0,26800.0,22051.0,2752.0,4511.0,4675.0,7243.0,1604.0,6884.0,12750.0,8744.0,1220.0,3237.0,7510.0,40100.0,5680.0,18400.0,7064.0,14350.0,3785.0,11400.0,3916.0,16872.0,15000.0,11284.0,111378.0,1871.0,23151.0,10323.0,1597.0,8480.0,17110.0,7421.0
2002-04-30,7640.0,18746.0,128500.0,112500.0,48000.0,13350.0,31700.0,5666.0,7330.0,18500.0,24500.0,76200.0,43393.0,24200.0,13708.0,58200.0,26934.0,20177.0,25450.0,17526.0,2293.0,3767.0,3242.0,5999.0,1369.0,6457.0,11950.0,6520.0,1160.0,2849.0,5990.0,30434.0,4349.0,15250.0,5301.0,12300.0,3020.0,11000.0,3392.0,17492.0,14187.0,10887.0,107823.0,1968.0,25080.0,10022.0,1647.0,7140.0,15708.0,7020.0
2002-05-31,6840.0,13544.0,139500.0,95700.0,40250.0,11800.0,22500.0,6603.0,7784.0,16250.0,25200.0,71500.0,46671.0,22000.0,12481.0,54200.0,21212.0,19655.0,25700.0,20812.0,2198.0,3123.0,2836.0,5621.0,1188.0,5672.0,10750.0,5516.0,1096.0,2481.0,6180.0,27175.0,3728.0,14700.0,5502.0,9100.0,2825.0,7700.0,2474.0,14123.0,13057.0,9655.0,105453.0,2027.0,24116.0,8714.0,1468.0,7400.0,15467.0,5897.0
2002-06-30,6580.0,5103.0,133500.0,93200.0,36150.0,11000.0,25400.0,4996.0,7905.0,15600.0,22000.0,58300.0,46499.0,22300.0,10844.0,48300.0,22847.0,14187.0,20850.0,23479.0,1389.0,3181.0,2693.0,4697.0,1218.0,5284.0,9500.0,5270.0,1078.0,2594.0,6930.0,27672.0,3595.0,12850.0,5703.0,8490.0,2485.0,6290.0,2279.0,13153.0,11747.0,7947.0,89457.0,2000.0,25196.0,9384.0,1565.0,7050.0,16433.0,5054.0
2002-07-31,6650.0,10011.0,117000.0,89600.0,35350.0,10550.0,24400.0,5104.0,8269.0,16500.0,21400.0,51500.0,39856.0,22350.0,12379.0,43850.0,18622.0,15643.0,15600.0,24098.0,1713.0,2860.0,2662.0,6216.0,1218.0,4926.0,12000.0,5419.0,874.0,3276.0,6110.0,29219.0,3550.0,10800.0,6127.0,8700.0,2420.0,6900.0,1972.0,12748.0,13780.0,8225.0,94434.0,2000.0,20566.0,8647.0,1276.0,6660.0,17400.0,4754.0
2002-08-31,6620.0,10501.0,108000.0,95500.0,34000.0,10000.0,28550.0,5666.0,6064.0,16750.0,21050.0,57500.0,40805.0,18900.0,10708.0,54700.0,19258.0,17148.0,19600.0,24289.0,1578.0,3343.0,2737.0,4973.0,1198.0,5148.0,11600.0,5793.0,920.0,2628.0,5750.0,34467.0,3524.0,12500.0,5993.0,9640.0,2660.0,6520.0,1908.0,14177.0,13780.0,8185.0,92183.0,1900.0,23537.0,8580.0,1404.0,6750.0,19575.0,4794.0
2002-09-30,5970.0,8342.0,106500.0,82200.0,27900.0,7830.0,24000.0,4443.0,5168.0,17400.0,20600.0,44000.0,40891.0,13800.0,7161.0,54800.0,14717.0,10574.0,19000.0,15859.0,1079.0,2707.0,2191.0,3318.0,1030.0,5322.0,9550.0,5173.0,848.0,2707.0,6000.0,24082.0,2964.0,11050.0,5101.0,8150.0,2330.0,5780.0,1628.0,9622.0,12922.0,8066.0,85310.0,1960.0,22649.0,7910.0,1309.0,6270.0,19913.0,4132.0
2002-10-31,6900.0,9324.0,114500.0,75700.0,30950.0,8790.0,27350.0,5237.0,5099.0,17800.0,18450.0,46350.0,38821.0,15700.0,9685.0,50300.0,16170.0,11324.0,19000.0,18622.0,1335.0,2588.0,2263.0,3610.0,1092.0,5188.0,8800.0,5296.0,804.0,2751.0,5870.0,20603.0,2627.0,12100.0,4930.0,8150.0,2270.0,5280.0,1469.0,10188.0,12560.0,7263.0,82941.0,1940.0,18791.0,8245.0,1309.0,6340.0,20300.0,3586.0
2002-11-30,7740.0,8538.0,124500.0,87500.0,35100.0,9100.0,27850.0,6406.0,5822.0,18600.0,19600.0,54400.0,42875.0,18800.0,10639.0,52500.0,19304.0,14568.0,18900.0,23527.0,1160.0,3325.0,2556.0,4507.0,1292.0,5158.0,9350.0,5922.0,890.0,2884.0,6580.0,21044.0,3035.0,13900.0,5405.0,9800.0,2600.0,5830.0,1863.0,10484.0,15226.0,7915.0,93131.0,2200.0,19756.0,7542.0,1404.0,6780.0,23393.0,4814.0
2002-12-31,6280.0,5496.0,118000.0,68500.0,27750.0,8800.0,21800.0,5621.0,5085.0,16400.0,18250.0,43500.0,39511.0,18000.0,7775.0,50700.0,17305.0,9972.0,16250.0,20669.0,903.0,2928.0,2263.0,3843.0,1092.0,5274.0,7800.0,6093.0,820.0,2849.0,5800.0,17730.0,2370.0,11500.0,5205.0,10700.0,2200.0,4750.0,2062.0,7546.0,12877.0,7939.0,85310.0,1820.0,18405.0,6904.0,1199.0,5680.0,21412.0,3735.0
2003-01-31,5830.0,4612.0,119000.0,64400.0,24700.0,7800.0,21400.0,6728.0,4816.0,16500.0,17650.0,38050.0,30884.0,15950.0,7980.0,47700.0,16079.0,9277.0,13900.0,26099.0,782.0,3319.0,2038.0,4540.0,1396.0,4695.0,7300.0,6584.0,820.0,2785.0,4840.0,15135.0,2174.0,10450.0,4186.0,9290.0,2130.0,4370.0,1990.0,9568.0,14367.0,6993.0,85073.0,1705.0,16553.0,6677.0,1161.0,5550.0,22765.0,3875.0
2003-02-28,5590.0,3925.0,110500.0,68000.0,25100.0,7550.0,22150.0,6870.0,4810.0,16750.0,17950.0,38800.0,28468.0,17550.0,9207.0,43650.0,16715.0,8817.0,16000.0,27242.0,903.0,3004.0,2045.0,4172.0,1290.0,5081.0,7220.0,6103.0,773.0,2456.0,5100.0,14361.0,2237.0,10750.0,4945.0,9120.0,2235.0,4220.0,1874.0,8355.0,15181.0,6580.0,84718.0,1650.0,15299.0,6100.0,1274.0,5440.0,24167.0,4011.0
2003-03-31,5680.0,2650.0,98500.0,78000.0,24000.0,7090.0,19250.0,6942.0,4479.0,18200.0,17900.0,33000.0,26398.0,17800.0,6479.0,43250.0,16079.0,7735.0,15200.0,27480.0,661.0,3290.0,2076.0,3837.0,1382.0,4796.0,7650.0,5964.0,702.0,2193.0,4375.0,18338.0,2041.0,9300.0,4714.0,5000.0,2100.0,4200.0,1752.0,6900.0,15813.0,6278.0,89221.0,1350.0,15164.0,5564.0,1395.0,4970.0,26100.0,3811.0
2003-04-30,6100.0,3230.0,102500.0,76000.0,28700.0,8450.0,24150.0,8833.0,5685.0,18600.0,20450.0,35850.0,29159.0,19600.0,7878.0,49900.0,21484.0,10279.0,19800.0,29099.0,701.0,3889.0,2235.0,4064.0,1728.0,5011.0,8520.0,6723.0,862.0,2579.0,5850.0,25739.0,2627.0,11800.0,5785.0,5310.0,2260.0,4650.0,2238.0,3690.0,17892.0,8423.0,107231.0,1390.0,17016.0,7206.0,1571.0,5940.0,26438.0,4232.0
2003-05-31,6480.0,3815.0,107500.0,77300.0,28800.0,8880.0,27850.0,11475.0,5636.0,19950.0,19950.0,35650.0,32782.0,20000.0,8593.0,46500.0,21302.0,14727.0,21000.0,31433.0,607.0,3745.0,2375.0,5319.0,2327.0,5812.0,9190.0,6948.0,1098.0,3193.0,6660.0,29716.0,2858.0,13000.0,5948.0,5480.0,2380.0,5020.0,3057.0,4585.0,20422.0,10013.0,117302.0,1365.0,21222.0,8379.0,1506.0,5830.0,27357.0,4974.0
2003-06-30,7100.0,5790.0,124000.0,90500.0,31600.0,8800.0,30650.0,11457.0,6401.0,19700.0,18900.0,39250.0,35197.0,21500.0,9343.0,46700.0,22347.0,18125.0,20500.0,33433.0,553.0,3463.0,2406.0,6648.0,2917.0,5763.0,9140.0,8124.0,1140.0,3625.0,6400.0,27507.0,2663.0,12750.0,5919.0,7880.0,2440.0,4805.0,3301.0,5580.0,18795.0,10172.0,141000.0,1460.0,18984.0,8580.0,1516.0,6180.0,27550.0,4713.0
2003-07-31,8320.0,7390.0,142000.0,109500.0,35200.0,9030.0,33950.0,11832.0,5650.0,20100.0,18850.0,39550.0,35370.0,22450.0,9037.0,44300.0,22892.0,16859.0,20750.0,39577.0,553.0,3517.0,2300.0,6486.0,2971.0,6564.0,7740.0,9652.0,1342.0,4043.0,6740.0,23364.0,2192.0,15400.0,7205.0,7300.0,2195.0,4720.0,3527.0,6070.0,19157.0,8503.0,139000.0,1350.0,18521.0,9653.0,1753.0,5800.0,26293.0,4974.0
