,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,005490,003490,009830,000100,006120,017800,001740,007310,006280,018670,001630,002620,007340,008060,005090,010690,016800,003920,001520,005390,001250,012610,006890,014530,011700,024090,005430,009070,009470,017040
1,005490,003490,009830,000100,006120,017800,001740,007310,006280,018670,001630,002620,007340,008060,005090,010690,016800,003920,001520,005390,001250,012610,006890,014530,011700,024090,005430,009070,009470,017040
2,003490,009830,000100,006120,017800,001740,007310,006280,018670,001630,005090,016800,003920,001520,005390,001250,006890,014530,011700,024090,005430,009070,009470,017040,003550,006040,011810,017960,007570,010100
3,009830,000100,006120,017800,001740,007310,006280,018670,001630,005090,016800,003920,001520,001250,006890,014530,024090,005430,009070,009470,017040,017960,006740,014680,010690,003570,011760,004380,005720,012610
4,000100,006120,017800,001740,007310,006280,018670,001630,005090,016800,003920,001520,001250,006890,005430,009070,009470,017040,006740,003570,011760,004380,005720,005490,003550,011790,001040,020120,011700,002700
5,000100,006120,017800,001740,007310,006280,018670,005090,016800,003920,001520,001250,006890,009070,009470,017040,006740,005490,003550,001040,011700,002700,004020,001530,001820,016580,010580,003160,033920,014530
6,000100,017800,001740,007310,006280,018670,005090,016800,003920,001520,001250,009070,009470,017040,005490,003550,001040,011700,001820,016580,010580,033920,014530,002790,001390,003280,029530,002310,011760,010100
7,000100,017800,007310,018670,005090,016800,003920,001520,001250,009070,009470,017040,005490,003550,011700,001820,010580,014530,001390,003280,029530,011760,010100,006400,021240,001630,007340,004150,010690,002700
8,000100,007310,018670,005090,016800,003920,001520,009070,009470,017040,005490,003550,001820,010580,014530,003280,029530,011760,006400,007340,004150,018880,001040,006650,017390,016580,005720,003160,020120,011280
9,000100,007310,018670,005090,016800,001520,009070,009470,017040,005490,003550,001820,010580,003280,011760,006400,007340,018880,001040,006650,017390,016580,003160,020120,011790,024720,002310,012170,002390,011700
10,007310,018670,005090,016800,001520,009470,017040,005490,003550,010580,003280,011760,006400,007340,018880,006650,017390,016580,020120,011790,024720,002310,012170,004020,001390,004150,003920,033530,007210,011280
11,005090,016800,001520,009470,017040,005490,003550,010580,003280,011760,006400,007340,018880,006650,017390,020120,024720,012170,001390,004150,003920,007210,000210,001040,006040,006280,002350,003030,001820,004360
12,005090,016800,001520,017040,005490,003550,010580,003280,011760,006400,007340,006650,017390,020120,024720,012170,001390,004150,003920,001040,006280,002350,003030,004360,000100,012750,001740,007310,011280,011700
13,001520,017040,005490,003550,010580,003280,011760,006400,007340,006650,017390,020120,024720,004150,001040,006280,002350,003030,001740,011280,012330,010950,018880,000210,006040,001820,002310,003160,002700,009470
14,001520,005490,003550,010580,003280,011760,006400,006650,017390,020120,024720,002350,003030,001740,012330,010950,018880,000210,006040,001820,002700,012750,019170,001390,025540,007810,016580,000390,000500,018500
15,001520,005490,003550,010580,003280,011760,006400,006650,017390,020120,024720,002350,003030,001740,012330,018880,006040,002700,019170,001390,025540,035720,021240,007340,005090,003920,005720,012170,003160,009470
