,0
0,0.0
1,130.18468440679385
2,148.9954900235373
3,158.42830723912863
4,172.96769302298748
5,178.22422062940282
6,176.14765199279225
7,171.76331493765215
8,163.0635453154563
9,163.80153148961605
10,165.965714414577
11,163.36241045676277
12,157.87210165202157
13,160.28346669575427
14,164.07897554655554
15,173.54181069645102
16,181.2458714183976
17,184.83259601842482
18,194.98864539037388
19,201.10601232940857
20,184.28059515903627
21,189.91584291851368
22,165.682366423166
23,167.50599287735847
24,179.64022846574647
25,178.04528148045728
26,186.13848472569154
27,190.769828721026
28,183.48462554748917
29,198.46536683454917
30,199.29657618634468
31,189.33627854905737
32,185.68916037677957
33,167.13879584621435
34,181.6884768833486
35,190.9621492197617
36,188.43843662887417
37,208.68772265038783
38,187.34725020390232
39,189.55509006592158
40,220.1706593092615
41,230.3402572739679
42,210.21124256256073
43,194.66031995697978
44,207.79608452335486
45,211.4481500866825
46,157.95665918298872
47,174.37777995387708
48,166.99222287394267
49,192.2102196851185
50,204.76363895464695
51,203.55105487550574
52,218.7290668177202
53,193.83746284625255
54,200.89538211149628
55,181.33795642009392
56,175.57961345696117
57,181.27275546156469
58,176.4327748784059
59,178.65168976046007
60,181.2354240004168
61,162.83229236952099
62,134.57603343827992
63,111.33425256273517
64,146.22951359588944
65,158.9059486115643
66,153.37457422716017
67,182.2185042426939
68,197.03037771703626
69,193.87092227969416
70,187.81952906526405
71,226.6425267169132
72,243.31464231622232
73,269.1300372208718
74,275.762308355227
75,292.68613218375333
76,333.3302001607232
77,380.98164929229637
78,406.7984678973845
79,383.6030323803466
80,373.924518558306
81,367.37927540050555
82,363.4481315021571
83,314.8045415526524
84,355.3336272961619
85,331.1413796407022
86,347.99109288730136
87,381.0682835272435
88,391.9987466563075
89,383.57327361625534
90,315.2865231246004
91,328.8160229450957
92,347.31570473859995
93,297.1811988245498
94,303.84954236149326
95,358.0286744700392
96,330.9581077317679
97,361.01548260864575
98,372.458399940869
99,403.7685135856135
100,411.46308108848973
101,419.64391733560495
102,423.133321356379
103,434.4046585532592
104,434.8794529067953
