,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,006120,026960,007310,000640,006280,018670,001630,001060,011810,008060,002240,005090,003000,010690,012030,003920,029530,003570,006840,000860,001250,003160,035150,033920,003720,014530,010100,010040,009070,009470
1,006120,026960,007310,000640,006280,018670,001630,001060,011810,008060,002240,005090,003000,010690,012030,003920,029530,003570,006840,000860,001250,003160,035150,033920,003720,014530,010100,010040,009070,009470
2,006120,026960,000640,006280,018670,001630,011810,010690,012030,003920,003570,000860,001250,035150,033920,003720,010100,010040,009070,009470,003550,000100,004020,036460,034120,004840,012170,007210,006890,017040
3,006120,000640,006280,018670,001630,010690,012030,000860,001250,033920,003720,010100,010040,000100,004020,036460,004840,012170,007210,011790,005300,023590,006650,001680,002240,003280,016800,006840,011760,020120
4,000860,001250,033920,003720,010100,010040,000100,004020,036460,004840,012170,007210,011790,005300,023590,001680,003280,016800,011760,020120,018880,004370,006740,001040,017800,001390,034120,007810,033530,017040
5,000860,033920,003720,000100,036460,004840,011790,005300,001680,003280,016800,011760,018880,001040,034120,007810,012330,021240,006040,001740,006280,026890,005880,005090,010690,002310,016580,010580,003160,011700
6,033920,003720,000100,036460,011790,005300,003280,016800,011760,018880,001040,007810,021240,006040,001740,026890,005090,002310,016580,010580,011700,005490,003550,016380,001120,018670,001390,024720,029530,002390
7,003720,000100,036460,011790,005300,003280,016800,011760,018880,001040,007810,021240,026890,002310,016580,010580,011700,005490,003550,001120,001390,024720,029530,002390,004370,004800,001460,007210,016880,017040
8,003720,000100,011790,005300,003280,011760,018880,001040,021240,026890,002310,016580,010580,005490,001390,024720,029530,002390,004370,004800,007210,016880,017040,012450,004150,010690,001520,000490,003160,009470
9,003720,011790,003280,011760,018880,001040,021240,026890,002310,016580,010580,005490,024720,029530,002390,004370,007210,016880,001520,003160,009470,003550,012750,003030,005880,007810,011300,006490,011700,009070
10,003280,011760,001040,021240,026890,002310,016580,010580,005490,024720,002390,004370,007210,001520,003160,009470,003550,012750,003030,005880,011780,004800,003090,004150,003060,003920,015360,004840,014580,010820
11,011760,010580,005490,024720,004370,007210,001520,012750,003030,011780,004800,003090,004150,003060,010820,000210,002710,002350,006650,003580,000430,001790,000490,004360,003070,009410,006490,036580,000040,017040
12,024720,004370,007210,001520,012750,003030,011780,003090,004150,003060,000210,002710,002350,006650,000430,004360,009410,006490,036580,000040,001230,025540,001340,004840,001360,011280,004720,000500,000300,002450
13,024720,001520,012750,003030,011780,003090,003060,000210,002350,006650,004360,000040,025540,004840,001360,011280,000300,002450,006400,010950,018880,001740,006280,003580,011760,004250,012170,003160,005680,002460
14,012750,011780,003090,003060,000210,006650,004360,000040,025540,004840,001360,002450,010950,001740,006280,003580,012170,002460,012330,004020,004990,006040,004690,004430,007810,010580,003070,020120,002100,035150
15,012750,011780,000210,006650,001360,010950,001740,006280,012170,002460,012330,004020,004990,006040,004690,007810,010580,020120,002100,035720,033780,011200,004000,002710,000670,003220,000390,004080,002600,004140
