,0
0,0.0
1,44.00471086787259
2,56.00274243734462
3,63.91409076068477
4,75.64939717852077
5,78.43505195008618
6,79.98827279413463
7,71.6144064756534
8,63.69371656797214
9,64.35472801698911
10,66.66513833534285
11,60.51573335948213
12,58.627659379853434
13,57.16752815496271
14,57.188482400634186
15,63.992462233515354
16,66.27641972894125
17,68.46640804174933
18,70.0336284844784
19,72.19678099590783
20,65.23958579421864
21,66.61860683681198
22,53.452147538572724
23,52.02018891256368
24,57.9604327103481
25,55.4063564209462
26,62.43017496118157
27,63.36572763529604
28,62.76489663709282
29,69.9114007663606
30,64.71498902707236
31,60.035266873299605
32,58.84256436385118
33,47.83163384439435
34,51.080939389156434
35,75.86972418615025
36,75.65955245183184
37,89.77745312557555
38,82.82891439747817
39,86.96369341731942
40,105.61497522711795
41,110.44917998963496
42,96.154619877773
43,88.7368189273795
44,93.84070783636633
45,94.46394994756935
46,60.90290218902767
47,69.91534616757082
48,67.84292905129034
49,87.9224712230138
50,86.32831313366208
51,84.13222188499878
52,90.75321920203801
53,75.39198182677671
54,77.44680948275567
55,60.181987126490455
56,54.06370676707335
57,60.56868674816673
58,65.13646777900529
59,64.45262453534014
60,67.36812534740655
61,52.674587161745315
62,36.04807544114477
63,15.145788961175688
64,34.38233931058316
65,49.86241863376222
66,47.94277903912927
67,69.05105712667299
68,73.73242011156708
69,73.53749840641504
70,72.33392297281414
71,103.67921225166099
72,117.28203282521407
73,133.47181952825596
74,139.45276215382455
75,148.89363126651617
76,166.3240683149969
77,182.94610815861412
78,196.49039747251155
79,192.17425983911528
80,182.6701015913147
81,175.41639870907554
82,167.64049046852406
83,133.55009976123551
84,153.24618501367922
85,131.8129890716476
86,145.8421009194184
87,158.58694729569933
88,179.5427183896267
89,177.46672532516374
90,141.4262089303205
91,150.99572028798752
92,158.88231914853108
93,123.52616476554519
94,126.65450832788592
95,149.5332604845092
96,137.54325525106387
97,152.96571547212417
98,160.54191041589348
99,180.3340875904325
100,177.66564221135616
101,178.37430070703127
102,178.07119597583477
103,173.74389190513693
104,173.22392266001359
