,0
0,0.0
1,-0.30997942242390053
2,5.924670421174638
3,11.383946961049563
4,17.67146563569564
5,20.567201557976666
6,21.00627057509343
7,21.31543202897226
8,17.250214006582777
9,22.692140767996193
10,24.278130953826803
11,20.2789763302909
12,19.113698877867336
13,14.990231568906287
14,17.060643615724615
15,22.82670670710838
16,28.683912016444047
17,30.89075816414546
18,41.26259631560736
19,40.226811078662195
20,36.51095641894606
21,39.25541846043485
22,28.932087474325673
23,26.870933316434375
24,32.834509120578815
25,32.113445409510575
26,36.52340283511917
27,39.77814548569927
28,37.07459004887297
29,40.72817453437432
30,38.95193530810064
31,35.079730873366955
32,34.26070696984218
33,25.01150504172025
34,28.4158875009862
35,47.421207893014895
36,50.4233569136362
37,65.02953009910715
38,54.70108588267373
39,67.1642935496178
40,82.28479266392827
41,89.00208329698758
42,80.00361044727909
43,69.34305407310728
44,72.62798478901516
45,69.00078393791466
46,42.66365185298755
47,54.141243909766224
48,50.58896239152724
49,61.07114777007108
50,69.05721752829861
51,71.39680101246766
52,80.83882662195867
53,70.64598253092109
54,72.81305350991327
55,66.0182091511943
56,57.816419371616455
57,56.9042277268738
58,62.247135213051294
59,60.261921889728896
60,60.9892972139404
61,45.408188282970954
62,33.779780480409215
63,21.188642027832284
64,41.349024222807195
65,52.20259251852839
66,49.284695998794234
67,61.839202072615926
68,67.94356012841067
69,67.48898393249354
70,67.95848997970168
71,90.71055875831205
72,96.91342804645822
73,112.11569068903717
74,121.44268135438394
75,135.12083089838777
76,157.9476377394133
77,167.80329839036963
78,183.151592199932
79,171.78836090937523
80,172.2397843961298
81,176.9870549128384
82,172.9599169706967
83,142.97373974341014
84,159.0948587684006
85,131.45056855166013
86,144.8096909638764
87,167.30532023284073
88,170.4588243400999
89,174.66801179161345
90,141.80648387326644
91,149.6796475619236
92,161.24361159963217
93,124.7349904218936
94,137.47013329307518
95,155.3788042471238
96,136.42168918464273
97,153.4263331093924
98,155.8805132150824
99,159.11541069991762
100,157.74788319186334
101,160.98284024590544
102,156.61715077042425
103,150.76217325851252
104,147.11580043108964
