,0
0,1000.0
1,996.900205775761
2,1059.2467042117464
3,1113.8394696104956
4,1176.7146563569563
5,1205.6720155797666
6,1210.0627057509344
7,1213.1543202897226
8,1172.5021400658277
9,1226.921407679962
10,1242.781309538268
11,1202.789763302909
12,1191.1369887786734
13,1149.9023156890628
14,1170.6064361572462
15,1228.2670670710838
16,1286.8391201644404
17,1308.9075816414545
18,1412.6259631560736
19,1402.268110786622
20,1365.1095641894606
21,1392.5541846043486
22,1289.3208747432568
23,1268.7093331643437
24,1328.345091205788
25,1321.1344540951059
26,1365.2340283511917
27,1397.7814548569927
28,1370.7459004887296
29,1407.281745343743
30,1389.5193530810063
31,1350.7973087336695
32,1342.6070696984218
33,1250.1150504172026
34,1284.158875009862
35,1474.212078930149
36,1504.233569136362
37,1650.2953009910714
38,1547.0108588267374
39,1671.6429354961779
40,1822.8479266392828
41,1890.0208329698758
42,1800.0361044727908
43,1693.4305407310728
44,1726.2798478901516
45,1690.0078393791466
46,1426.6365185298755
47,1541.4124390976622
48,1505.8896239152723
49,1610.7114777007107
50,1690.572175282986
51,1713.9680101246765
52,1808.3882662195867
53,1706.4598253092108
54,1728.1305350991327
55,1660.1820915119429
56,1578.1641937161646
57,1569.042277268738
58,1622.471352130513
59,1602.6192188972889
60,1609.892972139404
61,1454.0818828297095
62,1337.7978048040923
63,1211.886420278323
64,1413.490242228072
65,1522.025925185284
66,1492.8469599879425
67,1618.3920207261592
68,1679.4356012841067
69,1674.8898393249353
70,1679.5848997970168
71,1907.1055875831205
72,1969.1342804645822
73,2121.156906890372
74,2214.426813543839
75,2351.208308983878
76,2579.476377394133
77,2678.0329839036963
78,2831.51592199932
79,2717.8836090937525
80,2722.3978439612983
81,2769.870549128384
82,2729.599169706967
83,2429.7373974341012
84,2590.948587684006
85,2314.5056855166013
86,2448.096909638764
87,2673.053202328407
88,2704.588243400999
89,2746.680117916135
90,2418.0648387326646
91,2496.796475619236
92,2612.436115996322
93,2247.349904218936
94,2374.701332930752
95,2553.788042471238
96,2364.216891846427
97,2534.263331093924
98,2558.805132150824
99,2591.1541069991763
100,2577.478831918633
101,2609.8284024590544
102,2566.1715077042422
103,2507.6217325851253
104,2471.1580043108966
